rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
470,MarquisDeMott,0xf6f1282b3e2ae0e1560d16be3ea9ccd079897da3,,2593.397343013129,80051.05080299998,3.239679325878305,weather specialist / weather-heavy,medium,0,0,0,191,26,11,Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Rainbow Six Siege: Team Orchid vs Daystar (BO3) - Asia-Pacific League Kickoff: Asia Playoffs | Will the lowest temperature in Paris be 9°C on April 24? | Will the lowest temperature in Paris be 9°C on April 24? | Will the highest temperature in Madrid be 27°C on April 23? | Will the highest temperature in Madrid be 27°C on April 23? | Will the highest temperature in Madrid be 27°C on April 23?,SC Sagamihara vs. Shōnan Bellmāre: O/U 1.5 | Bucheon FC 1995 vs. Gimcheon Sangmu FC: O/U 1.5 | Bucheon FC 1995 vs. Gimcheon Sangmu FC: O/U 1.5 | Shimizu S-Pulse vs. Nagoya Grampus: O/U 1.5 | Sagan Tosu vs. Reilac Shiga: O/U 1.5,https://polymarket.com/profile/0xf6f1282b3e2ae0e1560d16be3ea9ccd079897da3
471,ufufukyfy,0x84ac0af9d1246863bd35078e1ec6cf705e97ebac,,2592.6229741531356,125612.083644,2.063991694860302,weather-heavy mixed,medium,0,0,0,200,31,42,Will the highest temperature in London be between 44-45°F on November 22? | Will the highest temperature in London be between 44-45°F on November 22? | Will the highest temperature in London be between 44-45°F on November 22? | Will the highest temperature in London be between 44-45°F on November 22? | Will the highest temperature in London be between 44-45°F on November 22? | Will the highest temperature in London be between 44-45°F on November 22? | Will the highest temperature in London be between 44-45°F on November 22? | Will the highest temperature in London be between 44-45°F on November 22?,Epstein client list released in 2025? | Epstein client list released in 2025? | Will Liverpool win on 2025-11-22? | Will Manchester City win on 2025-11-22? | Will Liverpool win on 2025-11-22?,https://polymarket.com/profile/0x84ac0af9d1246863bd35078e1ec6cf705e97ebac
472,test43test,0x15584a79b31feb56e59e49b187f2f11e2a904f75,,2586.8617920968964,85396.41443300003,3.029239353048583,not enough public recent data to classify,low,0,0,0,199,0,199,,"Bitcoin Up or Down - April 23, 12:20AM-12:25AM ET | Bitcoin Up or Down - April 23, 12:35AM-12:40AM ET | Bitcoin Up or Down - April 23, 12:55AM-1:00AM ET | Bitcoin Up or Down - April 22, 10:10PM-10:15PM ET | Bitcoin Up or Down - April 22, 10:55PM-11:00PM ET",https://polymarket.com/profile/0x15584a79b31feb56e59e49b187f2f11e2a904f75
473,Snowy098,0x415a445c919d89cb6fbec5697fa3568612008f4a,,2583.6637171742746,50449.44803299999,5.121292338985054,weather-heavy mixed,medium,0,0,0,15,13,0,Will May 2024 show an increase between 1.17°C-1.23°C | Will May 2024 show an increase between 1.24°C-1.30°C | Will May 2024 show an increase between 1.03°C-1.09°C | Will May 2024 show an increase between 1.10°C-1.16°C | Will May 2024 show an increase between 1.17°C-1.23°C | Will May 2024 show an increase between 1.24°C-1.30°C | Will May 2024 show an increase between 1.10°C-1.16°C | Will May 2024 show an increase between 1.17°C-1.23°C,Will May 2024 show an increase of less than 1.03C? | Will May 2024 show an increase of less than 1.03C?,https://polymarket.com/profile/0x415a445c919d89cb6fbec5697fa3568612008f4a
474,x12345x,0x89a5044d4aba3f88719ccaeccedf7f29a79da69a,,2579.1313621581103,1041931.329403,0.2475337183339987,weather specialist / weather-heavy,medium,0,0,0,197,197,0,Will the highest temperature in Wellington be 16°C on April 25? | Will the highest temperature in Wellington be 16°C on April 25? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Chicago be between 70-71°F on April 24?,,https://polymarket.com/profile/0x89a5044d4aba3f88719ccaeccedf7f29a79da69a
475,rocky42016,0x8d88d51a302d3bfb8fc2f71abdfd5f676cbd1e28,,2571.8208517335584,439890.88237799995,0.5846497290033811,weather specialist / weather-heavy,medium,0,0,0,200,113,8,Will the highest temperature in Chengdu be 32°C on April 25? | Will the lowest temperature in London be 5°C on April 25? | Will the lowest temperature in London be 5°C on April 25? | Will the highest temperature in Chengdu be 26°C or higher on April 26? | Will the lowest temperature in London be 5°C on April 25? | Will the highest temperature in Chengdu be 32°C on April 25? | Will the highest temperature in Chengdu be 32°C on April 25? | Will the highest temperature in Chengdu be 32°C on April 25?,LoL: Team WE vs JD Gaming - Game 1 Winner | LoL: Team WE vs JD Gaming - Game 1 Winner | LoL: Team WE vs JD Gaming - Game 1 Winner | LoL: Team WE vs JD Gaming - Game 2 Winner | LoL: Team WE vs JD Gaming (BO3) - LPL Group Ascend,https://polymarket.com/profile/0x8d88d51a302d3bfb8fc2f71abdfd5f676cbd1e28
476,0xa9E8FaF20424F3efBF12abaEa0e7069d7546C443-1727183987392,0xa9e8faf20424f3efbf12abaea0e7069d7546c443,,2556.5993572526854,213305.09955900002,1.1985645737201571,not enough public recent data to classify,low,0,0,0,197,0,183,,"Bitcoin Up or Down - April 7, 9:25PM-9:30PM ET | Bitcoin Up or Down - April 7, 9:20PM-9:25PM ET | Bitcoin Up or Down - April 7, 9:20PM-9:25PM ET | Bitcoin Up or Down - April 7, 9:20PM-9:25PM ET | Bitcoin Up or Down - April 7, 9:20PM-9:25PM ET",https://polymarket.com/profile/0xa9e8faf20424f3efbf12abaea0e7069d7546c443
477,AzerTpn,0xb3b449c88c717d1b4b799d351160d600162748b2,,2546.1290037395443,108390.862687,2.3490254995866158,weather specialist / weather-heavy,medium,0,0,0,195,195,0,Will the highest temperature in Paris be 23°C on April 24? | Will the highest temperature in Paris be 23°C on April 25? | Will the highest temperature in Paris be 23°C on April 24? | Will the highest temperature in Paris be 24°C on April 24? | Will the highest temperature in Paris be 24°C on April 24? | Will the highest temperature in Paris be 22°C on April 24? | Will the highest temperature in Paris be 22°C on April 24? | Will the highest temperature in Paris be 23°C on April 24?,,https://polymarket.com/profile/0xb3b449c88c717d1b4b799d351160d600162748b2
478,0x37tfgrdw24j,0xdeee80d315539bafa2146b99f51f51bc3eb37c09,,2532.1728130142524,118396.126035,2.1387294481794927,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Ankara be 14°C on April 25? | Will the highest temperature in Shenzhen be 26°C on April 25? | Will the highest temperature in Lucknow be 42°C on April 25? | Will the highest temperature in Lucknow be 42°C on April 25? | Will the highest temperature in Lucknow be 42°C on April 25? | Will the highest temperature in Shenzhen be 27°C on April 25? | Will the highest temperature in Chengdu be 31°C on April 25?,,https://polymarket.com/profile/0xdeee80d315539bafa2146b99f51f51bc3eb37c09
479,on09,0xcf4dab1c7fe0ef23dca42bdfd857dd3c5cbccb2d,,2523.254102106277,631388.553132,0.3996357060307296,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Hong Kong be 27°C on April 25? | Will the highest temperature in Hong Kong be 27°C on April 25? | Will the highest temperature in Hong Kong be 27°C on April 25? | Will the highest temperature in Hong Kong be 26°C on April 25? | Will the highest temperature in Hong Kong be 26°C on April 25? | Will the highest temperature in Hong Kong be 26°C on April 25? | Will the highest temperature in Hong Kong be 26°C on April 25? | Will the highest temperature in Hong Kong be 26°C on April 25?,,https://polymarket.com/profile/0xcf4dab1c7fe0ef23dca42bdfd857dd3c5cbccb2d
480,bustnow,0xfd4263b3ad08226034fe1b1ea678a46d80b58895,,2521.14414232,8262.995981,30.511259452590068,not enough public recent data to classify,low,0,0,0,166,0,90,,Will Victor Wembanyama win the 2025–2026 NBA Defensive Player of the Year? | Tim Cook out as Apple CEO before 2027? | Will voter turnout be 77–80% in the 2026 Hungarian parliamentary election? | Will Tisza win the national list vote in the 2026 Hungarian Parliamentary election by 9%+? | Will voter turnout be 77–80% in the 2026 Hungarian parliamentary election?,https://polymarket.com/profile/0xfd4263b3ad08226034fe1b1ea678a46d80b58895
481,DigitalOnion,0x3fd3d5122627991841dae6d93c0766f3798b668e,Colie_woo,2521.01,5317.0,47.41414331389882,profitable in weather but currently/recently generalist,low,0,0,0,65,3,29,Will the highest temperature in Ankara be 8°C on March 23? | Will the highest temperature in Paris be 13°C on March 11? | Will the highest temperature in Paris be 13°C on March 11?,"Will Elon Musk post 220-239 tweets from March 17 to March 24, 2026? | Will Elon Musk post 220-239 tweets from March 17 to March 24, 2026? | NK Celje vs. AEK: Both Teams to Score | NK Celje vs. AEK: Both Teams to Score | Will Zamalek SC win on 2026-03-11?",https://polymarket.com/profile/0x3fd3d5122627991841dae6d93c0766f3798b668e
482,Prospector,0x9177fe8603e6be18b9857d8fb08b9cb0e4bf0491,,2520.257921159635,557360.7896739999,0.45217711181903064,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in London be 12°C or below on April 26? | Will the highest temperature in London be 15°C or below on April 25? | Will the highest temperature in London be 23°C or higher on April 23? | Will the highest temperature in London be 13°C or below on April 24? | Will the highest temperature in London be 13°C or below on April 23? | Will the highest temperature in London be 13°C or below on April 24? | Will the highest temperature in London be 13°C or below on April 23? | Will the highest temperature in London be 13°C or below on April 23?,,https://polymarket.com/profile/0x9177fe8603e6be18b9857d8fb08b9cb0e4bf0491
483,drakelong,0x12d51de654df441c57e97c81156613681114f0eb,,2519.7918646116723,10029.816384,25.123010912057715,not enough public recent data to classify,low,0,0,0,197,0,99,,"Will Donald Trump publicly insult someone on April 11, 2026? | US x Iran ceasefire extended by April 22, 2026? | Will Donald Trump publicly insult someone on April 11, 2026? | Will Donald Trump publicly insult someone on April 11, 2026? | Will Donald Trump publicly insult someone on April 11, 2026?",https://polymarket.com/profile/0x12d51de654df441c57e97c81156613681114f0eb
484,MWM,0x3b37d367aa4f53c8c2439d85ddbc52a3e4716962,,2511.784216891393,11481.037835,21.877675633418843,not enough public recent data to classify,low,0,0,0,86,0,13,,Will Jon Ossoff win the 2028 Democratic presidential nomination? | Israel x Hamas ceasefire cancelled by October 31? | Will the Iranian regime fall by June 30? | Will Anthropic have the best AI model at the end of June 2026? | Iran x Israel/US conflict ends by May 15?,https://polymarket.com/profile/0x3b37d367aa4f53c8c2439d85ddbc52a3e4716962
485,53535fghf,0x2d42dfc27253f55667b8ef460f41ecb361aaf9dd,,2511.0,3100.0,81.0,profitable in weather but currently/recently generalist,low,0,0,0,83,3,11,Will the highest temperature in Miami be between 76-77°F on February 11? | Will the highest temperature in Miami be between 76-77°F on February 11? | Will the highest temperature in Miami be between 76-77°F on February 11?,Will the Boston Celtics win the 2026 NBA Finals? | Will Finland win Eurovision 2026? | Will Finland win Eurovision 2026? | Will Finland win Eurovision 2026? | Will Finland win Eurovision 2026?,https://polymarket.com/profile/0x2d42dfc27253f55667b8ef460f41ecb361aaf9dd
486,sentineltrader,0x27423894f978430bbb5e98e1179aadf5a59c1f7a,,2504.994738317139,163499.78994800002,1.532108841921959,weather specialist / weather-heavy,medium,0,0,0,200,197,0,Will the highest temperature in Miami be between 78-79°F on March 11? | Will the highest temperature in Wellington be 21°C or higher on March 12? | Will the highest temperature in Miami be between 76-77°F on March 11? | Will the highest temperature in London be 14°C on March 10? | Will the highest temperature in Atlanta be between 74-75°F on March 11? | Will the highest temperature in Seattle be between 48-49°F on March 11? | Will the highest temperature in Atlanta be between 78-79°F on March 11? | Will the highest temperature in Seattle be between 40-41°F on February 25?,Will George Russell be the 2026 F1 Drivers' Champion? | Will Charles Leclerc be the 2026 F1 Drivers' Champion? | Will Max Verstappen be the 2026 F1 Drivers' Champion?,https://polymarket.com/profile/0x27423894f978430bbb5e98e1179aadf5a59c1f7a
487,828,0xffecea26deb533d89a332da602679d42eb7b7a8b,,2503.716698,7941.41846,31.527323621226227,profitable in weather but currently/recently generalist,low,0,0,0,194,4,93,Russia x Ukraine ceasefire in 2025? | Russia x Ukraine ceasefire in 2025? | Russia x Ukraine ceasefire in 2025? | Russia x Ukraine ceasefire before July?,Strait of Hormuz traffic returns to normal by end of April? | Strait of Hormuz traffic returns to normal by end of April? | Will WTI Crude Oil (WTI) hit (HIGH) $115 in April? | Will WTI Crude Oil (WTI) hit (HIGH) $120 in April? | Will WTI Crude Oil (WTI) hit (HIGH) $115 in April?,https://polymarket.com/profile/0xffecea26deb533d89a332da602679d42eb7b7a8b
488,treh,0x12f789f085184cc0e8af7592bd82566fb06a4ae3,,2502.0214485655565,20511.012188000004,12.198429924532771,profitable in weather but currently/recently generalist,low,0,0,0,196,4,39,Will the highest temperature in New York City be 37°F or higher on December 8? | Will the highest temperature in New York City be between 35-36°F on December 8? | Will the highest temperature in New York City be between 43-44°F on December 3? | Will the highest temperature in Dallas be 54°F or below on December 5?,"Ethereum Up or Down - April 23, 7:30AM-7:45AM ET | Ethereum Up or Down - April 23, 7:15AM-7:30AM ET | Ethereum Up or Down - April 23, 7:00AM-7:15AM ET | Ethereum Up or Down - April 23, 7:00AM-7:15AM ET | Bitcoin Up or Down - April 22, 8AM ET",https://polymarket.com/profile/0x12f789f085184cc0e8af7592bd82566fb06a4ae3
489,alex101,0xece5634ace7b052a5757d88ea394e9ce8bf843cf,alex_oo19,2501.3894239838014,560573.1282710001,0.4462200019645866,weather specialist / weather-heavy,medium,0,0,0,199,186,0,Will the lowest temperature in London be 5°C on April 25? | Will the lowest temperature in London be 5°C on April 25? | Will the lowest temperature in London be 5°C on April 25? | Will the lowest temperature in Seoul be 14°C on April 26? | Will the lowest temperature in Shanghai be 16°C on April 26? | Will the highest temperature in Tel Aviv be 25°C on April 24? | Will the highest temperature in Madrid be 23°C on April 24? | Will the highest temperature in Manila be 31°C on April 25?,Rasmus Hojlund: Anytime Goalscorer | Alisson Santos: Anytime Goalscorer | Igor Jesus: Anytime Goalscorer | Chris Wood: Anytime Goalscorer | Igor Jesus: Anytime Goalscorer,https://polymarket.com/profile/0xece5634ace7b052a5757d88ea394e9ce8bf843cf
490,bigbang7,0xb5f8ec43b7f79518600a7c7b485690b97aed8e32,,2501.3556084336205,192497.75182,1.2994206866231757,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Wellington be 15°C on April 26? | Will the highest temperature in Wellington be 15°C on April 26? | Will the highest temperature in New York City be between 46-47°F on April 25? | Will the highest temperature in New York City be between 48-49°F on April 25? | Will the highest temperature in Helsinki be 7°C on April 25? | Will the highest temperature in Helsinki be 7°C on April 25? | Will the highest temperature in Helsinki be 7°C on April 25? | Will the highest temperature in Helsinki be 7°C on April 25?,,https://polymarket.com/profile/0xb5f8ec43b7f79518600a7c7b485690b97aed8e32
491,YourPresident,0x397922661ae1716ec2ea8e1cbb968bf18668f49e,,2489.70964194068,7857.1352320000005,31.68724437630603,not enough public recent data to classify,low,0,0,0,198,0,78,,"Will Trump say ""Crypto"" or ""Bitcoin"" during tariff event on April 2? | Will Trump say ""Crypto"" or ""Bitcoin"" during tariff event on April 2? | Mike Waltz out of Trump administration before May? | Mike Waltz out of Trump administration before May? | Mike Waltz out of Trump administration before May?",https://polymarket.com/profile/0x397922661ae1716ec2ea8e1cbb968bf18668f49e
492,ImJustKen,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,Domahhhh,2489.1394786139062,729662.1915000003,0.3411358718610412,not enough public recent data to classify,low,0,0,0,182,0,1,,Will the Democrats win the Massachusetts governor race in 2026? | Will the Republicans win the Massachusetts governor race in 2026? | Will the Republicans win the Massachusetts governor race in 2026? | Will the Republicans win the Tennessee Senate race in 2026? | Will the Republicans win the Massachusetts governor race in 2026?,https://polymarket.com/profile/0x9d84ce0306f8551e02efef1680475fc0f1dc1344
493,mokilsaf,0xeeecd27bfde3ef9376c1ed42e0f849ad16d1a723,,2485.962665452675,1105020.8969259998,0.22496974241557288,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Moscow be 10°C on April 15? | Will the highest temperature in Moscow be 11°C on April 15? | Will the highest temperature in Moscow be 16°C on April 15? | Will the highest temperature in Moscow be 13°C on April 15? | Will the highest temperature in Moscow be 11°C on April 15? | Will the highest temperature in Madrid be 15°C or below on April 14? | Will the highest temperature in London be 13°C on April 14? | Will the highest temperature in Lagos be 36°C on April 15?,,https://polymarket.com/profile/0xeeecd27bfde3ef9376c1ed42e0f849ad16d1a723
494,flexer78,0x9422f0e5a2c4358bdd2a901aa2a31f58e04ef273,flexer_78,2474.2089435392877,1056078.668241,0.2342826361278861,weather specialist / weather-heavy,medium,0,0,0,200,23,17,Will the highest temperature in Madrid be 30°C or higher on April 26? | Will there be exactly 2 major space weather events this week? | Will there be exactly 3 major space weather events this week? | Will there be 6 or more major space weather events this week? | Will the highest temperature in Tel Aviv be 23°C on April 26? | Will the highest temperature in Shenzhen be 24°C on April 26? | Will the highest temperature in Houston be between 80-81°F on April 26? | Will the lowest temperature in New York City be between 50-51°F on April 26?,"Spread: Deportivo Pereira (-2.5) | Will Donald Trump post 80-99 Truth Social posts from April 21 to April 28, 2026? | Will Donald Trump post 80-99 Truth Social posts from April 21 to April 28, 2026? | Spread: SC Sagamihara (-1.5) | Dillon Brooks: Points O/U 16.5",https://polymarket.com/profile/0x9422f0e5a2c4358bdd2a901aa2a31f58e04ef273
495,rocky42017,0xf16dd3586eb9ca2b002a0498548b15439991b7f9,,2468.9353005966555,264112.766424,0.9348034682401869,weather specialist / weather-heavy,medium,0,0,0,197,86,23,Will the highest temperature in London be 16°C on April 26? | Will the highest temperature in London be 16°C on April 26? | Will the highest temperature in London be 16°C on April 26? | Will the highest temperature in London be 16°C on April 26? | Will the highest temperature in London be 18°C on April 26? | Will the highest temperature in London be 19°C on April 26? | Will the highest temperature in London be 16°C on April 26? | Will the highest temperature in Panama City be 32°C or higher on April 26?,"ODI Series Bangladesh vs Sri Lanka, Women: Bangladesh vs Sri Lanka | ODI Series Bangladesh vs Sri Lanka, Women: Bangladesh vs Sri Lanka | ODI Series Bangladesh vs Sri Lanka, Women: Bangladesh vs Sri Lanka | Will Elon Musk post 1200-1239 tweets in April 2026? | Will Elon Musk post 1040-1079 tweets in April 2026?",https://polymarket.com/profile/0xf16dd3586eb9ca2b002a0498548b15439991b7f9
496,gfdhfdgfds,0x9abd284b8f26e6bea94217b44144e967c4130fd5,Braj89791,2458.8,4510.0,54.518847006651896,profitable in weather but currently/recently generalist,low,0,0,0,37,4,22,Will the highest temperature in London be 18°C on March 18? | Will the highest temperature in London be 18°C on March 18? | Will the highest temperature in New York City be between 44-45°F on March 5? | Will the highest temperature in New York City be between 44-45°F on March 5?,Bitcoin Up or Down on January 8? | Bitcoin Up or Down on January 8? | Flyers vs. Canadiens | Will Kim Kardashian win the 2028 Democratic presidential nomination? | Will Elon Musk win the 2028 US Presidential Election?,https://polymarket.com/profile/0x9abd284b8f26e6bea94217b44144e967c4130fd5
497,0x166743A6d831Fa9826f3A2B470859867bb548B83-1759976883547,0x166743a6d831fa9826f3a2b470859867bb548b83,,2441.901863596946,1351895.983887,0.18062793977506597,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Milan be 15°C on March 27? | Will the highest temperature in Wellington be 22°C on March 28? | Will the highest temperature in Tokyo be 18°C on March 28? | Will the highest temperature in Seoul be 14°C on March 28? | Will the highest temperature in Seoul be 14°C on March 28? | Will the highest temperature in Seoul be 14°C on March 28? | Will the highest temperature in Tokyo be 18°C on March 28? | Will the highest temperature in Wellington be 22°C on March 28?,,https://polymarket.com/profile/0x166743a6d831fa9826f3a2b470859867bb548b83
498,REBORN10,0x8196730a67b3461c19a4af66901dd97ab05f0954,hernan_1978,2433.9020122669235,157676.54485199996,1.5436043544405786,weather specialist / weather-heavy,medium,0,0,0,199,119,7,Will the highest temperature in New York City be between 66-67°F on April 3? | Will the highest temperature in New York City be 59°F or below on April 3? | Will the highest temperature in New York City be 59°F or below on April 3? | Will the highest temperature in New York City be 59°F or below on April 3? | Will the highest temperature in New York City be 59°F or below on April 3? | Will the highest temperature in New York City be 59°F or below on April 3? | Will the highest temperature in New York City be 59°F or below on April 3? | Will the highest temperature in New York City be 59°F or below on April 3?,"Will Elon Musk post 180-199 tweets from April 17 to April 24, 2026? | Will Elon Musk post 180-199 tweets from April 17 to April 24, 2026? | Will Elon Musk post 160-179 tweets from April 17 to April 24, 2026? | Will Elon Musk post 200-219 tweets from April 14 to April 21, 2026? | Will Elon Musk post 200-219 tweets from April 14 to April 21, 2026?",https://polymarket.com/profile/0x8196730a67b3461c19a4af66901dd97ab05f0954
499,GeniusTrader,0x164cb85e1718d0a8f95d588b08fbb52b34233e39,,2429.970794965823,36232.446521,6.7066152807468695,weather specialist / weather-heavy,medium,0,0,0,199,180,0,Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 30°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25?,DeepSeek V4 released by April 24? | DeepSeek V4 released by April 24? | DeepSeek V4 released by April 24? | DeepSeek V4 released by April 24? | DeepSeek V4 released by April 24?,https://polymarket.com/profile/0x164cb85e1718d0a8f95d588b08fbb52b34233e39
500,0x2e164514058e7d78ac5f5a38de41619c187d27c0,0x2e164514058e7d78ac5f5a38de41619c187d27c0,,2423.554153536668,41206.216861,5.881525503086071,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Shanghai be 21°C on April 26? | Will the highest temperature in Beijing be 27°C on April 25? | Will the highest temperature in Shanghai be 20°C on April 25? | Will the highest temperature in Shanghai be 21°C on April 25? | Will the highest temperature in Beijing be 27°C on April 25? | Will the highest temperature in Shanghai be 21°C on April 25? | Will the highest temperature in Shanghai be 20°C on April 25? | Will the highest temperature in Shanghai be 20°C on April 25?,,https://polymarket.com/profile/0x2e164514058e7d78ac5f5a38de41619c187d27c0
500,hjft365,0x863407d1caef3591049615ea8b0fc99bbad75677,,2422.650855000002,15206.09,15.932109141797806,weather specialist / weather-heavy,medium,9,4,1,42,12,1,Will the highest temperature in New York City be between 42-43°F on February 27? | Will the highest temperature in New York City be 25°F or below on January 26? | Will the highest temperature in New York City be between 42-43°F on January 22? | Will the highest temperature in Dallas be 62°F or higher on February 11? | Will the highest temperature in Wellington be 16°C on March 1?,Ethereum Up or Down on January 22? | Ethereum Up or Down on January 22?,https://polymarket.com/profile/0x863407d1caef3591049615ea8b0fc99bbad75677
501,asdwetfgas,0xbf830db8c78f87a14cbe8e6ceec90903d40f8558,soundcalsu36948,2422.0,3460.0,70.0,profitable in weather but currently/recently generalist,low,0,0,0,61,2,33,Will the highest temperature in Chicago be between 28-29°F on February 23? | Will the highest temperature in Chicago be between 28-29°F on February 23?,Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 21? | Bitcoin Up or Down on January 21? | Bitcoin Up or Down on December 30? | Will Glenn Youngkin win the 2028 US Presidential Election?,https://polymarket.com/profile/0xbf830db8c78f87a14cbe8e6ceec90903d40f8558
502,Majas,0x4959175440b8f38229b32f2f036057f6893ea6f5,,2415.4650248449457,311515.90729,0.7753905878701446,not enough public recent data to classify,low,100,0,41,200,0,99,,Will David Brock Smith be the Republican nominee for Senate in Oregon? | Will Jared Golden be the Democratic nominee for Senate in Maine? | Will Troy Jackson be the Democratic nominee for Senate in Maine? | Will Chellie Pingree be the Democratic nominee for Senate in Maine? | Will Dan Kleban be the Democratic nominee for Senate in Maine?,https://polymarket.com/profile/0x4959175440b8f38229b32f2f036057f6893ea6f5
503,Andyminvest,0xfa28c521b5c2c7c81dd55162cda73e401558c37e,GnatykA,2402.012961534217,283799.81653199997,0.8463757978727858,weather specialist / weather-heavy,medium,100,95,1,200,199,0,Will the highest temperature in Chicago be 10°F or higher on January 23? | Will the highest temperature in London be 4°C on January 26? | Will the highest temperature in New York City be between 42-43°F on February 14? | Will the highest temperature in London be 8°C on February 15? | Will the highest temperature in London be 11°C on February 9?,Bitcoin Up or Down on January 19?,https://polymarket.com/profile/0xfa28c521b5c2c7c81dd55162cda73e401558c37e
504,yuyu2025,0xebb1573b8bec894b06e0db3e5586563d908de7af,yummyuyu_,2391.3204900003734,134395.34889999998,1.779317892749169,weather specialist / weather-heavy,medium,43,33,0,200,180,0,Will the highest temperature in Madrid be 22°C or higher on March 27? | Will the highest temperature in Munich be 9°C on March 21? | Will the highest temperature in Taipei be 23°C on April 8? | Will the highest temperature in Buenos Aires be 26°C or higher on April 10? | Will the highest temperature in Buenos Aires be 25°C on April 10?,,https://polymarket.com/profile/0xebb1573b8bec894b06e0db3e5586563d908de7af
505,rodger,0x997d42dd7a52a44936ff69f087368e48facedecf,,2388.4691633697535,23992.801548,9.954940687486545,profitable in weather but currently/recently generalist,low,4,0,0,174,2,81,Will the highest temperature in Seoul be 20°C on April 13? | Will the highest temperature in Seoul be 20°C on April 13?,"Will the price of Ethereum be above $2,300 on April 24? | Will Bitcoin dip to $60,000 in April? | Will Bitcoin dip to $65,000 in April? | Will the price of Ethereum be above $2,300 on April 24? | Will Bitcoin reach $79,000 on April 23?",https://polymarket.com/profile/0x997d42dd7a52a44936ff69f087368e48facedecf
506,moon11188,0xad5057e6947081649c263a538d58899117e63122,,2388.0559314653387,71962.184557,3.318487266841936,weather specialist / weather-heavy,medium,12,8,0,200,191,0,Will the highest temperature in Hong Kong be 25°C on April 25? | Will the highest temperature in Hong Kong be 26°C on April 25? | Will the highest temperature in Hong Kong be 27°C on April 25? | Will the highest temperature in Hong Kong be 25°C on April 27? | Will the highest temperature in Hong Kong be 28°C on April 25?,,https://polymarket.com/profile/0xad5057e6947081649c263a538d58899117e63122
507,27thtry,0xb8c108def4fb8666feb4672cbc59d5044ff8c739,,2384.1699392504133,30641.829546,7.780768885458551,weather specialist / weather-heavy,medium,10,5,0,200,83,10,Will Marc Guehi sign with a new club during the winter transfer window? | Will fewer than 1550 tornadoes occur in the United States in 2025? | Will Kobbie Mainoo sign with a new club during the winter transfer window? | Will Antoine Semenyo sign with a new club during the winter transfer window? | Will Federico Chiesa sign with a new club during the winter transfer window?,"Will Trump release more Epstein files by December 22? | Will the Trump administration release any Epstein-related files on December 30, 2025? | Will the Trump administration release any Epstein-related files on December 29, 2025? | Will the Trump administration release any Epstein-related files on December 30, 2025? | Will the Trump administration release any Epstein-related files on December 29, 2025?",https://polymarket.com/profile/0xb8c108def4fb8666feb4672cbc59d5044ff8c739
508,pennydenny,0x75f33dacb4a16cbadd55c22e3271f0d28a77fe29,,2381.7191932352525,224933.18126100005,1.058856314521083,weather specialist / weather-heavy,medium,69,55,8,200,126,57,Will the highest temperature in New York City be between 64-65°F on April 24? | Will the highest temperature in Ankara be 14°C on April 24? | Will the highest temperature in Wellington be 17°C on April 25? | Will the highest temperature in Wellington be 16°C on April 25? | Will the highest temperature in Hong Kong be 25°C on April 24?,"Will the price of Bitcoin be between $76,000 and $78,000 on April 24? | Will Rafael López Aliaga win the 2026 Peruvian presidential election? | Will Roberto Sánchez Palomino win the 2026 Peruvian presidential election? | Will Keiko Fujimori win the 2026 Peruvian presidential election? | Will Donald Trump post 200+ Truth Social posts from April 17 to April 24, 2026?",https://polymarket.com/profile/0x75f33dacb4a16cbadd55c22e3271f0d28a77fe29
