rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
251,paas2,0xa4bd8f49695cf5d55924aca4cc2694952874e8a2,,4691.13918870627,591808.6656689998,0.792678353805998,weather-heavy mixed,medium,0,0,0,200,10,112,Will the highest temperature in Miami be between 78-79°F on March 16? | Hurricanes vs. Lightning | Will the highest temperature in Toronto be 10°C on March 20? | Will the highest temperature in New York City be between 52-53°F on March 20? | Will the highest temperature in Toronto be 18°C on March 22? | Will the highest temperature in Toronto be 11°C or higher on March 20? | Will the highest temperature in Seattle be between 60-61°F on March 19? | Will Seattle have between 4 and 5 inches of precipitation in March?,"Bitcoin Up or Down - April 6, 5:15AM-5:20AM ET | Bitcoin Up or Down - April 6, 5:15AM-5:20AM ET | Bitcoin Up or Down - April 6, 5:15AM-5:20AM ET | Bitcoin Up or Down - April 6, 5:15AM-5:20AM ET | Bitcoin Up or Down - April 6, 5:15AM-5:20AM ET",https://polymarket.com/profile/0xa4bd8f49695cf5d55924aca4cc2694952874e8a2
252,TianQ,0xe019c99cd8608adf61604a1ef7e3ab0be599f862,,4686.499217936841,336536.52467799996,1.3925677821808227,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Chengdu be 30°C on April 25? | Will the highest temperature in Beijing be 27°C on April 25? | Will the highest temperature in Beijing be 27°C on April 25? | Will the highest temperature in Chengdu be 29°C on April 25? | Will the highest temperature in Chengdu be 29°C on April 25? | Will the highest temperature in Chengdu be 29°C on April 25? | Will the highest temperature in Chengdu be 29°C on April 25? | Will the highest temperature in Beijing be 26°C on April 25?,,https://polymarket.com/profile/0xe019c99cd8608adf61604a1ef7e3ab0be599f862
253,TimeTraveler,0x51fd8f0358cc9e8a1ee5f87a0c7e3b07ed634272,,4671.899405874466,86650.71883899998,5.391645295586082,profitable in weather but currently/recently generalist,low,0,0,0,200,1,176,Will Ukraine win Eurovision 2026?,Will the Minnesota Timberwolves win the 2026 NBA Finals? | Will the Minnesota Timberwolves win the 2026 NBA Finals? | Will the Minnesota Timberwolves win the 2026 NBA Finals? | Will the Minnesota Timberwolves win the 2026 NBA Finals? | Will the Houston Rockets win the 2026 NBA Finals?,https://polymarket.com/profile/0x51fd8f0358cc9e8a1ee5f87a0c7e3b07ed634272
254,josesanchez64,0x83a3d4e516525b9b8044875bf9d44a3cb22b4d2b,,4664.603511885368,137314.048325,3.3970329829945807,weather specialist / weather-heavy,medium,0,0,0,198,198,0,Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 82-83°F on April 24? | Will the highest temperature in Atlanta be between 82-83°F on April 24?,,https://polymarket.com/profile/0x83a3d4e516525b9b8044875bf9d44a3cb22b4d2b
255,ZhangMuZhi..,0x84571f1bf97a5c710cbe51daff2dd4556cc887fd,zmzweb3,4658.6013498432,4129679.39,0.11280782138012899,weather-heavy mixed,medium,0,0,0,199,18,59,Will the highest temperature in Moscow be 5°C on April 24? | Will the highest temperature in Moscow be 5°C on April 24? | Will the highest temperature in Moscow be 5°C on April 24? | Will the lowest temperature in Paris be 12°C or higher on April 25? | Will the lowest temperature in Paris be 12°C or higher on April 25? | Will the lowest temperature in Paris be 12°C or higher on April 25? | Will the highest temperature in Moscow be 5°C on April 24? | Will the highest temperature in Seattle be between 54-55°F on April 24?,"Will Khamenei post 40-44 posts from April 17 to April 24, 2026? | Will Khamenei post 50-54 posts from April 17 to April 24, 2026? | Will Khamenei post 55-59 posts from April 17 to April 24, 2026? | Will Khamenei post 0-4 posts from April 17 to April 24, 2026? | Will Khamenei post 35-39 posts from April 17 to April 24, 2026?",https://polymarket.com/profile/0x84571f1bf97a5c710cbe51daff2dd4556cc887fd
256,PMpredictor123,0xdcfa3917f5fa85146fc0510481551d6d44d21542,,4639.005594967212,393648.36031200003,1.1784643511001553,weather specialist / weather-heavy,medium,0,0,0,196,196,0,Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in New York City be 66°F or higher on April 24? | Will the highest temperature in New York City be between 64-65°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24? | Will the highest temperature in Atlanta be between 84-85°F on April 24?,,https://polymarket.com/profile/0xdcfa3917f5fa85146fc0510481551d6d44d21542
257,Orion96,0x3069c1002bd0bb6aec054c7a27722919df95f8ef,,4628.982169403271,76855.41183599997,6.022974906804158,weather-heavy mixed,medium,0,0,0,164,13,30,Will 2026 be the third-hottest year on record? | Will 2026 be the third-hottest year on record? | Will 2026 be the third-hottest year on record? | Will 2026 be the fourth-hottest year on record? | Will 2026 be the fourth-hottest year on record? | Will 2026 be the fourth-hottest year on record? | Will 2026 be the fourth-hottest year on record? | Will 2026 be the fourth-hottest year on record?,Will SpaceX have between 140-159 launches in 2026? | Will SpaceX have exactly 13 launches in April? | Will SpaceX have exactly 13 launches in April? | Will SpaceX have exactly 13 launches in April? | Will SpaceX have exactly 13 launches in April?,https://polymarket.com/profile/0x3069c1002bd0bb6aec054c7a27722919df95f8ef
258,callmy3253,0x690b047e69f139d3acd9a985ab582df1f1cc9145,,4536.676787867801,444660.983,1.0202551969503026,weather specialist / weather-heavy,medium,0,0,0,81,69,4,Will the highest temperature in Milan be 22°C on April 24? | Will the highest temperature in Milan be 22°C on April 24? | Will the highest temperature in Milan be 22°C on April 24? | Will the highest temperature in Milan be 22°C on April 24? | Will the highest temperature in Milan be 22°C on April 24? | Will the highest temperature in Wellington be 19°C on April 14? | Will the highest temperature in Wellington be 19°C on April 14? | Will the highest temperature in Wellington be 19°C on April 14?,"Will Elon Musk be richest person on March 31? | Will Elon Musk post 260-279 tweets from March 20 to March 27, 2026? | Will Elon Musk post 360-379 tweets from March 6 to March 13, 2026? | Will Elon Musk post 360-379 tweets from March 6 to March 13, 2026? | Will the price of Solana be between $90 and $100 on March 7?",https://polymarket.com/profile/0x690b047e69f139d3acd9a985ab582df1f1cc9145
259,valuecraft,0x9a2626d1b61d20792e4db19fd492b8cf369fc335,,4516.859267513968,147837.41392000002,3.0552883385515646,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Lagos be 32°C on April 25? | Will the highest temperature in Lagos be 32°C on April 25? | Will the highest temperature in Lagos be 32°C on April 25? | Will the highest temperature in Lagos be 32°C on April 25? | Will the highest temperature in Lagos be 32°C on April 25? | Will the highest temperature in Tel Aviv be 30°C on April 25? | Will the highest temperature in Tel Aviv be 30°C on April 25? | Will the highest temperature in Tel Aviv be 30°C on April 25?,,https://polymarket.com/profile/0x9a2626d1b61d20792e4db19fd492b8cf369fc335
260,makemoneyforhoney,0xe68955bfeb6a793c62c2546b21e1fc4b259f159f,,4502.761132291201,135557.32399300003,3.321665698065651,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Singapore be 32°C on April 25? | Will the highest temperature in Manila be 35°C on April 25? | Will the highest temperature in Manila be 36°C on April 25? | Will the highest temperature in Manila be 35°C on April 25? | Will the highest temperature in Manila be 36°C on April 25? | Will the highest temperature in Manila be 35°C on April 25? | Will the highest temperature in Manila be 35°C on April 25? | Will the highest temperature in Manila be 35°C on April 25?,,https://polymarket.com/profile/0xe68955bfeb6a793c62c2546b21e1fc4b259f159f
261,0x6CF8863Eb5Dd1DDf40f659879879E7c2EE1a2E2E-1736392492480,0x6cf8863eb5dd1ddf40f659879879e7c2ee1a2e2e,,4499.505449211747,23154.973143000003,19.43213417447645,not enough public recent data to classify,low,0,0,0,181,0,38,,Mavericks vs. Lakers | US national Bitcoin reserve in 2025? | Mavericks vs. Lakers | Mavericks vs. Lakers | US national Bitcoin reserve in 2025?,https://polymarket.com/profile/0x6cf8863eb5dd1ddf40f659879879e7c2ee1a2e2e
262,otterr,0x2e3cc8abc44e1df60af7fe7cf9316e646272ca53,,4498.230907724535,691330.315452,0.6506630487892808,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Lucknow be 40°C or below on April 25? | Will the highest temperature in Moscow be 11°C on April 25? | Will the highest temperature in Moscow be 12°C on April 25? | Will the highest temperature in Istanbul be 15°C on April 25? | Will the highest temperature in Chicago be 76°F or higher on April 24? | Will the highest temperature in Beijing be 25°C on April 25? | Will the highest temperature in Atlanta be between 86-87°F on April 24? | Will the highest temperature in Miami be between 84-85°F on April 24?,,https://polymarket.com/profile/0x2e3cc8abc44e1df60af7fe7cf9316e646272ca53
263,NotaForecaster,0x1b31372b2f050a8a21a694005c13d3599846852c,,4472.282476396575,288497.035876,1.5502004943713956,weather specialist / weather-heavy,medium,0,0,0,197,197,0,Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Seoul be 20°C on April 25?,,https://polymarket.com/profile/0x1b31372b2f050a8a21a694005c13d3599846852c
264,0xdbc039cd0003a2476b66cbcad467584cc62f1843,0xdbc039cd0003a2476b66cbcad467584cc62f1843,,4464.911330394029,64974.963528,6.871741187619046,weather specialist / weather-heavy,medium,0,0,0,197,197,0,Will the highest temperature in Lagos be 37°C or higher on April 24? | Will the highest temperature in Lagos be 36°C on April 24? | Will the highest temperature in Lagos be 26°C or below on April 25? | Will the highest temperature in Chengdu be 26°C on April 25? | Will the highest temperature in Shanghai be 27°C on April 26? | Will the highest temperature in Seoul be 15°C on April 25? | Will the highest temperature in New York City be 49°F or below on April 26? | Will the highest temperature in New York City be 49°F or below on April 26?,,https://polymarket.com/profile/0xdbc039cd0003a2476b66cbcad467584cc62f1843
265,mango-lassi,0xc9b6227a295985591fe576ff2e054267a78a9b6a,,4458.345089663287,73832.68978300001,6.038443273252956,profitable in weather but currently/recently generalist,low,0,0,0,187,7,146,Russia x Ukraine Peace Parlay | Russia x Ukraine Peace Parlay | Russia x Ukraine Peace Parlay | Russia x Ukraine Peace Parlay | Russia x Ukraine Peace Parlay | Russia x Ukraine Peace Parlay | Russia x Ukraine Peace Parlay,Will Tamilaga Vettri Kazhagam (TVK) win the most seats in the 2026 Tamil Nadu Legislative Assembly election? | Will JD Vance win the 2028 US Presidential Election? | Will JD Vance win the 2028 US Presidential Election? | Will the Bharatiya Janata Party (BJP) win the most seats in the 2026 West Bengal Legislative Assembly election? | US forces enter Iran by December 31?,https://polymarket.com/profile/0xc9b6227a295985591fe576ff2e054267a78a9b6a
266,semi,0xd3989ba133ab48b5b3a81e3dba9b37b5966a46d7,,4444.084204,11444.439999999999,38.83181880458983,not enough public recent data to classify,low,0,0,0,18,0,3,,"Will the Iranian regime fall by March 31? | Will the Iranian regime fall by March 31? | Israel strikes Iran by January 31, 2026? | Will the Iranian regime fall by March 31? | Fed decreases interest rates by 25 bps after December 2025 meeting?",https://polymarket.com/profile/0xd3989ba133ab48b5b3a81e3dba9b37b5966a46d7
267,Asmat564,0x682cf57950245cdce27266b8f484839adbda87a9,Asmat564,4442.289255639119,687141.169793,0.6464885893792902,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Los Angeles be between 78-79°F on March 29? | Will the highest temperature in Los Angeles be between 78-79°F on March 29? | Will the highest temperature in Los Angeles be between 78-79°F on March 29? | Will the highest temperature in Los Angeles be between 78-79°F on March 29? | Will the highest temperature in Los Angeles be between 78-79°F on March 29? | Will the highest temperature in Los Angeles be between 78-79°F on March 29? | Will the highest temperature in Los Angeles be between 78-79°F on March 29? | Will the highest temperature in Los Angeles be between 78-79°F on March 29?,,https://polymarket.com/profile/0x682cf57950245cdce27266b8f484839adbda87a9
268,noodl3trad3r,0x8a7ec8345238e51e420f84fa7f0629effb16fcdf,,4436.784145466724,51479.475465,8.61854963631713,weather specialist / weather-heavy,medium,0,0,0,197,197,0,Will the highest temperature in New York City be between 48-49°F on November 18? | Will the highest temperature in New York City be between 49-50°F on November 12? | Will the highest temperature in New York City be between 49-50°F on November 12? | Will the highest temperature in New York City be between 57-58°F on October 28? | Will the highest temperature in New York City be between 57-58°F on October 28? | Will the highest temperature in New York City be between 57-58°F on October 28? | Will the highest temperature in New York City be between 58-59°F on October 9? | Will the highest temperature in New York City be between 58-59°F on October 9?,,https://polymarket.com/profile/0x8a7ec8345238e51e420f84fa7f0629effb16fcdf
269,Mojito9,0xf2cf3cf7863182c763bce60580a7d20e9333464b,,4426.222025767103,496094.68725200003,0.8922131479143872,weather specialist / weather-heavy,medium,0,0,0,199,66,37,Will the highest temperature in Beijing be 27°C on April 25? | Will the highest temperature in Wellington be 15°C on April 25? | Will the highest temperature in Sao Paulo be 30°C on April 24? | Will the highest temperature in Kuala Lumpur be 37°C or higher on April 25? | Will the highest temperature in Shanghai be 19°C on April 25? | Will the highest temperature in Helsinki be 4°C on April 25? | Will the highest temperature in Shanghai be 18°C on April 25? | Will the highest temperature in Istanbul be 18°C on April 24?,"Will the April 2026 unemployment rate be 4.6%? | Will Google dip to $195 in April? | Will Apple (AAPL) hit (HIGH) $284 Week of April 20 2026? | Will WTI Crude Oil (WTI) hit (HIGH) $100 Week of April 20 2026? | US x Iran diplomatic meeting by April 24, 2026?",https://polymarket.com/profile/0xf2cf3cf7863182c763bce60580a7d20e9333464b
270,cryptonesiac,0x9b1e22c45c08f7041d410203582ec1f58204cc93,,4396.463563197092,1327883.956582,0.33108793440909384,weather specialist / weather-heavy,medium,0,0,0,198,198,0,Will the highest temperature in Manila be 36°C on April 25? | Will the highest temperature in Beijing be 28°C on April 25? | Will the lowest temperature in Seoul be 9°C on April 25? | Will the highest temperature in Shanghai be 22°C on April 25? | Will the highest temperature in Shanghai be 21°C on April 25? | Will the highest temperature in Seoul be 21°C or higher on April 25? | Will the highest temperature in Tokyo be 18°C on April 25? | Will the highest temperature in Tokyo be 18°C on April 25?,,https://polymarket.com/profile/0x9b1e22c45c08f7041d410203582ec1f58204cc93
271,gjjhg7657,0xdc46ad6faa848e7d6ddc88cbe51b7df862655157,,4396.254789999999,20426.83,21.521962977123707,weather-heavy mixed,medium,0,0,0,52,19,7,Will the highest temperature in Chicago be 53°F or below on February 27? | Will the highest temperature in Chicago be 42°F or higher on February 26? | Will the highest temperature in Chicago be 53°F or below on February 27? | Will the highest temperature in Chicago be 53°F or below on February 27? | Will the highest temperature in Chicago be 53°F or below on February 27? | Will the highest temperature in Chicago be 42°F or higher on February 26? | Will the highest temperature in Dallas be 62°F or higher on February 11? | Will the highest temperature in Seoul be 0°C on January 26?,Nuggets vs. Pistons | Nuggets vs. Pistons | Timberwolves vs. Grizzlies | Timberwolves vs. Grizzlies | Timberwolves vs. Grizzlies,https://polymarket.com/profile/0xdc46ad6faa848e7d6ddc88cbe51b7df862655157
272,reason.77,0x157069267d199d5e275cc99ce5e793361bedde29,,4395.761311480497,55451.287769999995,7.927248380079412,weather specialist / weather-heavy,medium,0,0,0,197,197,0,Will the highest temperature in Shenzhen be 28°C on April 26? | Will the highest temperature in Shenzhen be 27°C on April 26? | Will the highest temperature in Shenzhen be 27°C on April 26? | Will the highest temperature in Shenzhen be 27°C on April 26? | Will the highest temperature in Shenzhen be 27°C on April 26? | Will the highest temperature in Shenzhen be 27°C on April 26? | Will the highest temperature in Shenzhen be 27°C on April 26? | Will the highest temperature in Shenzhen be 26°C on April 25?,,https://polymarket.com/profile/0x157069267d199d5e275cc99ce5e793361bedde29
273,0x1a0bf919,0x709a6d2e033b637ea3fae1286cfd7234ed496170,,4367.247500483396,334555.040107,1.3053898393181071,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Hong Kong be 26°C on March 30? | Will the highest temperature in Hong Kong be 27°C on March 30? | Will the highest temperature in Hong Kong be 24°C on March 30? | Will the highest temperature in Singapore be 34°C on March 30? | Will the highest temperature in Seoul be 18°C on March 30? | Will the highest temperature in Seoul be 19°C on March 30? | Will the highest temperature in Singapore be 35°C or higher on March 30? | Will the highest temperature in Hong Kong be 27°C on March 30?,,https://polymarket.com/profile/0x709a6d2e033b637ea3fae1286cfd7234ed496170
274,0xAA88grhfr,0x9c49ec4b6fadee0dd9c50654d904485a68d78728,,4366.436014974661,54917.144768000006,7.9509523545349445,weather-heavy mixed,medium,0,0,0,104,30,58,Rainbow Six Siege: 1 of 30 vs Shopify Rebellion (BO3) - North America League Kickoff Playoffs | Rainbow Six Siege: 1 of 30 vs Shopify Rebellion (BO3) - North America League Kickoff Playoffs | Rainbow Six Siege: 1 of 30 vs Shopify Rebellion (BO3) - North America League Kickoff Playoffs | Rainbow Six Siege: 1 of 30 vs Shopify Rebellion (BO3) - North America League Kickoff Playoffs | Will the highest temperature in New York City be between 57-58°F on October 24? | Will the highest temperature in New York City be between 57-58°F on October 24? | Will the highest temperature in New York City be between 57-58°F on October 24? | Will the highest temperature in New York City be between 57-58°F on October 24?,Will the Democrats win the 2028 US Presidential Election? | Call of Duty: Toronto KOI vs Carolina Royal Ravens (BO5) - Call of Duty League Stage 3 Minor Playoffs | Call of Duty: Toronto KOI vs Carolina Royal Ravens (BO5) - Call of Duty League Stage 3 Minor Playoffs | Call of Duty: Toronto KOI vs Carolina Royal Ravens (BO5) - Call of Duty League Stage 3 Minor Playoffs | Will the Democrats win the 2028 US Presidential Election?,https://polymarket.com/profile/0x9c49ec4b6fadee0dd9c50654d904485a68d78728
275,rocky42002,0x1e524ff2123d380a690dbdf2245de2a9428e91d6,,4354.764673871,339013.4287570001,1.2845404649125072,weather specialist / weather-heavy,medium,0,0,0,200,20,4,Will the highest temperature in Munich be 20°C on April 26? | Will the highest temperature in Munich be 20°C on April 26? | Will the highest temperature in Munich be 20°C on April 26? | Will the highest temperature in Munich be 20°C on April 26? | Will the highest temperature in Busan be 24°C on April 26? | Will the highest temperature in Jakarta be 34°C on April 25? | Will the highest temperature in Jakarta be 34°C on April 25? | Will the highest temperature in Munich be 17°C on April 26?,Spread: Gaziantep FK (-2.5) | Spread: Gaziantep FK (-2.5) | Spread: Gaziantep FK (-2.5) | Spread: Gaziantep FK (-2.5) | Spread: Gaziantep FK (-2.5),https://polymarket.com/profile/0x1e524ff2123d380a690dbdf2245de2a9428e91d6
276,penelope-066,0x2b1c4b57f2c0b6a92218bac95d2634dda53314c2,,4307.948915,7208.18295,59.7646999928047,profitable in weather but currently/recently generalist,low,0,0,0,7,7,0,Will April 2024 show an increase of greater than 1.31°C? | Will April 2024 show an increase of greater than 1.31°C? | Will April 2024 show an increase of greater than 1.31°C? | Will April 2024 show an increase of greater than 1.31°C? | Will April 2024 show an increase of greater than 1.31°C? | Will April 2024 show an increase of greater than 1.31°C? | Will April 2024 show an increase of greater than 1.31°C?,,https://polymarket.com/profile/0x2b1c4b57f2c0b6a92218bac95d2634dda53314c2
277,0xf39349,0xf39349b4ac2d7a46b2b286e21f388d4533e9d509,,4301.270486278168,51174.47179500002,8.40510968732348,weather specialist / weather-heavy,medium,0,0,0,200,200,0,Will the highest temperature in Singapore be 32°C on April 24? | Will the highest temperature in Singapore be 32°C on April 24? | Will the highest temperature in Singapore be 34°C or higher on April 23? | Will the highest temperature in Singapore be 34°C or higher on April 23? | Will the highest temperature in Ankara be 13°C on April 18? | Will the highest temperature in Ankara be 16°C on April 21? | Will the highest temperature in Ankara be 16°C on April 21? | Will the highest temperature in Singapore be 31°C on April 20?,,https://polymarket.com/profile/0xf39349b4ac2d7a46b2b286e21f388d4533e9d509
278,rocky42025,0x8929a63143fba9416c8e0d3c96388b429c47733e,,4296.292701701899,307081.0145879999,1.3990746733288244,weather specialist / weather-heavy,medium,0,0,0,197,37,13,Will the highest temperature in Warsaw be 18°C on April 24? | Will the highest temperature in Warsaw be 17°C on April 24? | Will the highest temperature in Chongqing be 29°C on April 24? | Will the highest temperature in Taipei be 24°C or higher on April 24? | Will the highest temperature in Chongqing be 28°C on April 24? | Will the highest temperature in Taipei be 23°C on April 24? | Will the highest temperature in Taipei be 21°C on April 24? | Will the highest temperature in Chongqing be 28°C on April 24?,"Will Jose Mourinho be appointed as manager of Real Madrid? | Will Jose Mourinho be appointed as manager of Real Madrid? | Madrid Open: Vilius Gaubas vs Felix Auger-Aliassime | Madrid Open: Vilius Gaubas vs Felix Auger-Aliassime | Aziz Akhannouch out as Morocco Prime Minister by December 31, 2026?",https://polymarket.com/profile/0x8929a63143fba9416c8e0d3c96388b429c47733e
279,Chore,0x83708188bb141ae02eb081e4f7131f7b2da9f352,,4293.417465675644,16929.717726,25.360242475171223,not enough public recent data to classify,low,0,0,0,191,0,26,,"X Money released by April 30, 2026? | X Money released by April 30, 2026? | Will the U.S. invade Iran before 2027? | Will the U.S. invade Iran before 2027? | Will the U.S. invade Iran before 2027?",https://polymarket.com/profile/0x83708188bb141ae02eb081e4f7131f7b2da9f352
280,pocahontasporker,0xc6208602d8a6295983ebfe0b0aeb51ce92a82da3,,4275.507006517233,199013.30094599997,2.1483523896110563,profitable in weather but currently/recently generalist,low,0,0,0,196,2,143,Trump ends Ukraine war in first 90 days? | Will Ukraine hold Kursk through 2024?,Will Trump pardon Ross Ulbricht in his first 100 days? | No change in Fed interest rates after January 2025 meeting? | No change in Fed interest rates after January 2025 meeting? | Will Fed cut interest rates 5 times in 2024? | Will Fed cut interest rates 3 times in 2024?,https://polymarket.com/profile/0xc6208602d8a6295983ebfe0b0aeb51ce92a82da3
281,Joaquilo,0x5b56ecd6ffafe971b32f79e8baad936c166a0a08,,4268.592100733938,28867.16993,14.787012759078383,weather specialist / weather-heavy,medium,0,0,0,120,120,0,Will the highest temperature in London be between 49-50°F on November 16? | Will the highest temperature in London be between 49-50°F on November 16? | Will the highest temperature in London be between 49-50°F on November 16? | Will the highest temperature in New York City be between 55-56°F on November 16? | Will the highest temperature in London be between 49-50°F on November 16? | Will the highest temperature in London be between 53-54°F on November 16? | Will the highest temperature in London be between 53-54°F on November 16? | Will the highest temperature in London be between 49-50°F on November 16?,,https://polymarket.com/profile/0x5b56ecd6ffafe971b32f79e8baad936c166a0a08
282,abeautifulmind,0x53d2d3c78597a78402d4db455a680da7ef560c3f,,4268.460010610921,458698.38373099995,0.9305592001200784,profitable in weather but currently/recently generalist,low,0,0,0,174,1,81,Zelenskyy out as Ukraine president before July?,"Will Arsenal finish in the top 4 of the EPL? | Brian Armstrong out as Coinbase CEO in 2025? | Will Kirk Cousins get cut/traded by the Falcons? | Will Bitcoin reach $1,000,000 by December 31, 2025? | Will the Indiana Pacers win the Eastern Conference?",https://polymarket.com/profile/0x53d2d3c78597a78402d4db455a680da7ef560c3f
283,sposisi,0x5d4e051eea1f7ad179ee586092853ba9d75d14cf,,4268.020835579,219533.08005900003,1.9441356329679151,weather specialist / weather-heavy,medium,0,0,0,200,193,0,Will the highest temperature in Denver be between 62-63°F on April 23? | Will the highest temperature in Buenos Aires be 24°C on April 23? | Will the highest temperature in Denver be between 62-63°F on April 23? | Will the highest temperature in Buenos Aires be 24°C on April 23? | Will the highest temperature in Buenos Aires be 24°C on April 23? | Will the highest temperature in Buenos Aires be 24°C on April 23? | Will the highest temperature in Istanbul be 13°C on April 23? | Will the highest temperature in Istanbul be 13°C on April 23?,Will there be more than 9 earthquakes of magnitude 5.5 or higher worldwide from April 13 - April 19? | Will there be more than 9 earthquakes of magnitude 5.5 or higher worldwide from April 13 - April 19? | Will MrBeast's latest video get between 66 and 67 million views on day 4? | Will MrBeast's latest video get between 66 and 67 million views on day 4? | Will MrBeast's latest video get between 66 and 67 million views on day 4?,https://polymarket.com/profile/0x5d4e051eea1f7ad179ee586092853ba9d75d14cf
284,mountaindewd,0x944e0472b99926f4f712fc97dc0a846a8c5d8c94,,4213.428596793575,41122.068609,10.246149426129358,not enough public recent data to classify,low,0,0,0,182,0,118,,Will Keiko Fujimori win the first round of the 2026 Peruvian presidential elections by less than 5%? | Will Keiko Fujimori win the first round of the 2026 Peruvian presidential elections by less than 5%? | Will Keiko Fujimori win the first round of the 2026 Peruvian presidential elections by at least 5%? | Will Keiko Fujimori win the first round of the 2026 Peruvian presidential elections by at least 5%? | Will Keiko Fujimori win the first round of the 2026 Peruvian presidential elections by less than 5%?,https://polymarket.com/profile/0x944e0472b99926f4f712fc97dc0a846a8c5d8c94
285,celsiusorfahrenheit,0xed5b7c39266559b27e554e639c982be93d3ba76a,polymetar,4205.215968092539,300468.6359050001,1.3995523876981664,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Tel Aviv be 25°C on April 24? | Will the highest temperature in Tel Aviv be 27°C on April 24? | Will the highest temperature in Helsinki be 13°C on April 24? | Will the highest temperature in Helsinki be 12°C on April 24? | Will the highest temperature in London be 18°C on April 24? | Will the highest temperature in London be 19°C on April 24? | Will the highest temperature in Jeddah be 34°C on April 24? | Will the highest temperature in Munich be 21°C or higher on April 24?,,https://polymarket.com/profile/0xed5b7c39266559b27e554e639c982be93d3ba76a
286,Tokyobr,0x881713021866ab84467b2b552b6cd7a51ac9cda8,,4198.30483955266,1659384.392768,0.25300375596214425,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Singapore be 34°C on April 25? | Will the highest temperature in Lucknow be 43°C on April 25? | Will the highest temperature in Lucknow be 43°C on April 25? | Will the highest temperature in Singapore be 35°C on April 25? | Will the highest temperature in Lucknow be 45°C on April 25? | Will the highest temperature in Lucknow be 45°C on April 25? | Will the highest temperature in Singapore be 34°C on April 25? | Will the highest temperature in Beijing be 28°C on April 25?,,https://polymarket.com/profile/0x881713021866ab84467b2b552b6cd7a51ac9cda8
287,flow-trader-at-optiver,0x1584cb3b5a84944bd0db072c43d67189397071b6,MonteCarloSpam,4183.154556570638,371519.70184799994,1.1259576640923594,not enough public recent data to classify,low,0,0,0,173,0,13,,Will China GDP growth in Q1 2026 be less than 3.5%? | Will Tesla deliver between 400000 and 425000 vehicles in Q1 2026 | Will turnout in the 2025 Honduran general election be between 58% and 59%? | Will Tesla deliver between 350000 and 375000 vehicles in Q1 2026 | Will turnout in the 2025 Honduran general election be between 60% and 61%?,https://polymarket.com/profile/0x1584cb3b5a84944bd0db072c43d67189397071b6
288,aviato,0x2a019dc0089ea8c6edbbafc8a7cc9ba77b4b6397,,4182.846950333557,298150.81963099993,1.40292988478461,weather-heavy mixed,medium,0,0,0,186,13,64,Will Moonshot have the best AI model at the end of April 2026? | Will Moonshot have the best AI model at the end of April 2026? | Will Moonshot have the best AI model at the end of April 2026? | Will Moonshot have the best AI model at the end of April 2026? | Will Moonshot have the best AI model at the end of April 2026? | Will Moonshot have the best AI model at the end of April 2026? | Will Moonshot have the best AI model at the end of April 2026? | Will Moonshot have the best AI model at the end of April 2026?,"Strait of Hormuz traffic returns to normal by end of April? | Strait of Hormuz traffic returns to normal by end of April? | Strait of Hormuz traffic returns to normal by end of April? | Strait of Hormuz traffic returns to normal by end of April? | Will ""Michael"" Opening Weekend Box Office be greater than 80m?",https://polymarket.com/profile/0x2a019dc0089ea8c6edbbafc8a7cc9ba77b4b6397
