rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
2057,ljlkjljhj,0x68c59c566d30b4dda67fc26b562186742c400b0e,,412.8,1376.0,30.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in Toronto be 7°C on March 20? | Will the highest temperature in Toronto be 7°C on March 20?,,https://polymarket.com/profile/0x68c59c566d30b4dda67fc26b562186742c400b0e
2058,tamjaisamgor,0xea4cd7abe82710f748ba540f06df5692c03a0e79,,412.6313784422998,44963.398159000004,0.9177050564175526,weather specialist / weather-heavy,medium,5,5,0,200,169,9,Will the highest temperature in Hong Kong be 25°C on April 26? | Will the highest temperature in Tokyo be 16°C on April 26? | Will the highest temperature in Hong Kong be 24°C on April 26? | Will the highest temperature in Hong Kong be 25°C on April 27? | Will the highest temperature in Taipei be 25°C on April 26?,"Bitcoin Up or Down - March 15, 1:20PM-1:25PM ET | Bitcoin Up or Down - March 15, 1:20PM-1:25PM ET | Bitcoin Up or Down - March 18, 4:55AM-5:00AM ET | Bitcoin Up or Down - March 15, 1:30PM-1:35PM ET | Bitcoin Up or Down - March 18, 5:05AM-5:10AM ET",https://polymarket.com/profile/0xea4cd7abe82710f748ba540f06df5692c03a0e79
2059,vcxbdfzxbcvx,0x96face837e366fc107fe6e0996d09833dec0c568,,412.5,1250.0,33.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in New York City be between 54-55°F on March 20? | Will the highest temperature in New York City be between 54-55°F on March 20?,,https://polymarket.com/profile/0x96face837e366fc107fe6e0996d09833dec0c568
2060,ifowcn,0xfd3fd34d63652c3292c05830910045d72602d4c2,,412.32,4568.0,9.026269702276707,not enough public recent data to classify,low,0,0,0,21,0,2,,Kamala flips a 2020 Trump state? | Kamala flips a 2020 Trump state?,https://polymarket.com/profile/0xfd3fd34d63652c3292c05830910045d72602d4c2
2061,ClarindaBl,0xf5eeec8a3501ea31a28ff97f20fae48de1564660,ClarindaBl41853,412.015,834.0,49.40227817745803,weather-heavy mixed,low,21,2,0,134,4,38,Will the highest temperature in London be 40°F or below on November 18? | Will the highest temperature in New York City be between 40-41°F on November 17? | Will the highest temperature in New York City be between 40-41°F on November 17? | Will the highest temperature in London be 40°F or below on November 18? | Will the highest temperature in London be between 60-61°F on November 3?,Will Tucker Carlson win the 2028 US Presidential Election? | Will Tucker Carlson win the 2028 US Presidential Election? | Will Tucker Carlson win the 2028 US Presidential Election? | Will Tucker Carlson win the 2028 US Presidential Election? | Trump sentenced to no prison time?,https://polymarket.com/profile/0xf5eeec8a3501ea31a28ff97f20fae48de1564660
2062,jeon0871,0x7c4882939658e45088bc024018626858afcd6b72,,411.8472713439769,16726.552997000003,2.46223637002701,weather specialist / weather-heavy,medium,9,9,0,200,195,0,Will the highest temperature in Beijing be 24°C on April 26? | Will the highest temperature in London be 18°C on April 26? | Will the highest temperature in Paris be 22°C on April 25? | Will the highest temperature in Sao Paulo be 30°C on April 25? | Will the highest temperature in Sao Paulo be 31°C on April 26?,,https://polymarket.com/profile/0x7c4882939658e45088bc024018626858afcd6b72
2063,sdzfzesxf22,0xf2ae29ebac640a12b9e538d83faa8b6338c8f8be,,411.68000000000006,1328.0,31.000000000000007,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in New York City be between 54-55°F on March 20? | Will the highest temperature in New York City be between 54-55°F on March 20?,,https://polymarket.com/profile/0xf2ae29ebac640a12b9e538d83faa8b6338c8f8be
2064,epis,0x7dfae6b042538c9a232bfb5708fa782cb3b273ac,,410.6743334611807,340439.700431,0.1206305648081769,weather specialist / weather-heavy,medium,0,0,0,200,174,0,Will the highest temperature in Seattle be between 62-63°F on March 22? | Will the highest temperature in Seattle be between 60-61°F on March 22? | Will the highest temperature in Dallas be between 92-93°F on March 22? | Will the highest temperature in London be 13°C on March 22? | Will the highest temperature in New York City be between 56-57°F on March 22?,,https://polymarket.com/profile/0x7dfae6b042538c9a232bfb5708fa782cb3b273ac
2065,noobslayer44444,0xfa0b22c9ccd486972f4d9f959fa77394ad419672,,410.4966700126089,22145.770707999996,1.8536120301485826,profitable in weather but currently/recently generalist,low,100,1,4,200,0,191,Virginia Tech Hokies vs. Miami Hurricanes,"US strikes Iran by February 28, 2026? | Will Trump nominate Stephen Miran as the next Fed chair? | Will Devin Booker win the 2026 NBA 3-point contest? | Will Tyrese Maxey win the 2026 NBA 3-point contest? | Will Jalen Johnson win the 2025–2026 NBA Most Improved Player?",https://polymarket.com/profile/0xfa0b22c9ccd486972f4d9f959fa77394ad419672
2066,sdfhrgfr,0xf3efee0338d830b18aa50e65c18716083afafaf9,,410.44,1324.0,31.0,profitable in weather but currently/recently generalist,low,0,0,0,31,2,18,Will the highest temperature in London be 12°C on March 14? | Will the highest temperature in London be 12°C on March 14?,Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 5? | Bitcoin Up or Down on January 5? | Bitcoin Up or Down on January 5?,https://polymarket.com/profile/0xf3efee0338d830b18aa50e65c18716083afafaf9
2067,gaffy3r,0xa9f9c0ca31912bee7ecd8aa25bfad07adcd6b3de,,410.41602687187,279176.0527360001,0.14700975346906836,weather-heavy mixed,low,51,1,29,200,4,126,Ukraine agrees to resume Russian natural gas transit in January?  | Ukraine agrees to resume Russian natural gas transit in January?  | Ukraine agrees to resume Russian natural gas transit in January?  | Trump ends Ukraine war before inauguration? | Will the December 2024 temperature increase be greater than 1.34°C?,Will Patrick Mahomes win NFL MVP for the 2024-25 season? | Will Kyler Murray win NFL MVP for the 2024-25 season? | Trump in jail before inauguration?  | Will Trump's hush money conviction be overturned? | Trump wins 312-226 - swing state sweep ,https://polymarket.com/profile/0xa9f9c0ca31912bee7ecd8aa25bfad07adcd6b3de
2068,figz,0x0b247395da308477307eaa9219800639ae5c01ab,,410.37754409904306,28622.312848999994,1.4337679357501008,weather-heavy mixed,low,7,0,0,200,5,35,"Russia x Ukraine Peace Parlay | Russia x Ukraine Peace Parlay | Russia x Ukraine Peace Parlay | Russia x Ukraine ceasefire by end of 2026? | Russia x Ukraine ceasefire by June 30, 2026?","Iran x Israel/US conflict ends by April 15? | Will the U.S. invade Iran before 2027? | Iran leadership change by April 30? | Trump announces end of military operations against Iran by June 30th? | US x Iran meeting by April 10, 2026?",https://polymarket.com/profile/0x0b247395da308477307eaa9219800639ae5c01ab
2069,Arlette,0x3022ebb3d83ba8e4d8a272d0e28174cfa49359c1,Brianshkg,410.058425054466,32589.812330999997,1.2582411364928643,weather specialist / weather-heavy,medium,26,1,13,200,126,30,"Russia x Ukraine ceasefire by April 30, 2026? | Will the highest temperature in New York City be between 78-79°F on April 17? | Will the highest temperature in New York City be 77°F or below on April 17? | Will the highest temperature in New York City be between 78-79°F on April 17? | Will the highest temperature in New York City be between 78-79°F on April 17?",Will Gavin Newsom win the 2028 Democratic presidential nomination? | Will Jorge Nieto win the 2026 Peruvian presidential election? | Will Reza Pahlavi enter Iran by May 31? | Will Trump be impeached by June 30? | Will Kuwait strike Iran by April 30?,https://polymarket.com/profile/0x3022ebb3d83ba8e4d8a272d0e28174cfa49359c1
2070,dogncat,0x8b269f1e0898b587787d82a6e152819178d8f009,,410.011006599028,13981.981795000003,2.932424119917315,weather specialist / weather-heavy,medium,36,3,33,200,194,2,Will the highest temperature in Shenzhen be 31°C or higher on March 27? | Will the highest temperature in Hong Kong be 27°C on March 27? | Will the highest temperature in Hong Kong be 28°C on April 9? | Will the highest temperature in Hong Kong be 27°C on April 17? | Will the highest temperature in Hong Kong be 26°C on April 17?,"Will Ethereum reach $2,500 March 16-22? | Will Ethereum reach $2,800 March 16-22? | Bitcoin Up or Down - March 8, 12AM ET | Bitcoin Up or Down - March 8, 11PM ET | Will Ethereum reach $2,700 March 30-April 5?",https://polymarket.com/profile/0x8b269f1e0898b587787d82a6e152819178d8f009
2071,i2dt,0x55291dc2069439a6de5c93a9bec8da2215a9e5b9,,409.9561941974599,68848.278948,0.5954487177625649,not enough public recent data to classify,low,100,0,78,200,0,109,,Will Mark Kelly win the 2028 Democratic presidential nomination? | Will Ché Ahn advance from the 2026 California Governor primary election? | Will Derek Grasty advance from the 2026 California Governor primary election? | Will Thunder Parley advance from the 2026 California Governor primary election? | Will Pete Buttigieg win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x55291dc2069439a6de5c93a9bec8da2215a9e5b9
2072,bigpear,0xc858182c67b56c7d242dc481befd8512f8c82c16,,409.79350840121,6969.937311,5.879443244840542,weather specialist / weather-heavy,medium,3,3,0,25,25,0,Will the highest temperature in New York City be between 56-57°F on March 23? | Will the highest temperature in New York City be 51°F or below on March 23? | Will the highest temperature in New York City be between 54-55°F on March 23? | Will the highest temperature in Seoul be 16°C or higher on March 23? | Will the highest temperature in Seoul be 10°C on March 23?,,https://polymarket.com/profile/0xc858182c67b56c7d242dc481befd8512f8c82c16
2073,CryptoCoop777,0x1dfebe22f26b64199a111de6a2a5554ae2efb4f9,StefanBothmaEE,409.5630447984644,138983.13493000003,0.29468542712376156,weather specialist / weather-heavy,medium,100,97,3,200,200,0,Will the highest temperature in Seattle be between 42-43°F on February 13? | Will the highest temperature in Wellington be 15°C on February 15? | Will the highest temperature in Seoul be -5°C on February 6? | Will the highest temperature in Wellington be 19°C on February 14? | Will the highest temperature in Seoul be 0°C or below on February 23?,Will Andrew Yang win the 2028 Democratic presidential nomination? | Will Hunter Biden win the 2028 Democratic presidential nomination? | Will Khamenei leave Iran by March 31?,https://polymarket.com/profile/0x1dfebe22f26b64199a111de6a2a5554ae2efb4f9
2074,CraigRoberson3892,0x177a7f1938c3992c45a8e16b24071c913cc5aa8e,,409.514966,18822.81,2.175631406787828,weather-heavy mixed,low,26,0,0,200,7,39,Will 1250 or more tornadoes occur in the United States in 2026? | Will 1250 or more tornadoes occur in the United States in 2026? | Will fewer than 950 tornadoes occur in the United States in 2026? | Will fewer than 950 tornadoes occur in the United States in 2026? | Will 1250 or more tornadoes occur in the United States in 2026?,Will Progressive Bulgaria (PB) win 95 or more seats in the 2026 Bulgarian parliamentary election? | Will Progressive Bulgaria (PB) win 95 or more seats in the 2026 Bulgarian parliamentary election? | Dems or GOP larger turnout in Texas Senate Primary? | Will 2–3 ships be successfully targeted by Iran by April 30? | Will 2–3 ships be successfully targeted by Iran by April 30?,https://polymarket.com/profile/0x177a7f1938c3992c45a8e16b24071c913cc5aa8e
2075,hanklle,0x86995e70ebadcc054e573783f62f45786325f6be,,409.27421372653504,22033.316224,1.8575243488800348,weather specialist / weather-heavy,medium,86,73,12,200,198,2,Will the highest temperature in Shenzhen be 24°C on March 21? | Will the highest temperature in Seoul be 13°C on March 24? | Will the highest temperature in Chengdu be 26°C on April 25? | Will the highest temperature in Beijing be 23°C on April 24? | Will the highest temperature in Beijing be 26°C on April 24?,"Bitcoin Up or Down - February 2, 4:00PM-4:15PM ET | Bitcoin Up or Down - December 24, 2:15AM-2:30AM ET | Bitcoin Up or Down - December 23, 8:00AM-8:15AM ET | Bitcoin Up or Down - January 13, 1:00AM-1:15AM ET | Bitcoin Up or Down - December 23, 8:30AM-8:45AM ET",https://polymarket.com/profile/0x86995e70ebadcc054e573783f62f45786325f6be
2076,wqerweqr,0xf6ec682ae51b93e18c631024ed78f4d7bec137b4,,409.2,1320.0,31.0,profitable in weather but currently/recently generalist,low,0,0,0,29,2,14,Will the highest temperature in Atlanta be between 78-79°F on March 14? | Will the highest temperature in Atlanta be between 78-79°F on March 14?,Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 5? | Bitcoin Up or Down on January 5? | Will Greg Abbott win the 2028 US Presidential Election?,https://polymarket.com/profile/0xf6ec682ae51b93e18c631024ed78f4d7bec137b4
2077,deno812,0x4a5f446f0685b63bcf4d8b97319778913514e63c,,408.98996869231587,31687.225463,1.2907093086135872,not enough public recent data to classify,low,0,0,0,200,0,114,,Will Iran name a successor to Khamenei by March 7? | Will Iran name a successor to Khamenei by March 7? | Will Iran name a successor to Khamenei by March 7? | Will Iran name a successor to Khamenei by March 6? | Will Iran close the Strait of Hormuz by June 30?,https://polymarket.com/profile/0x4a5f446f0685b63bcf4d8b97319778913514e63c
2078,jade.,0x292b4f2b0267d716b9b343fb8e7947ef54e723ce,,408.78909877970653,187829.03757599997,0.21763892529891765,weather specialist / weather-heavy,medium,3,2,0,200,190,8,Will the lowest temperature in Tokyo be 8°C or below on April 25? | Will the lowest temperature in Shanghai be 8°C or below on April 25? | Will the highest temperature in Sao Paulo be 34°C on April 24? | Will the lowest temperature in London be 1°C on April 24? | Will the lowest temperature in London be 0°C or below on April 24?,"US x Iran ceasefire extended by April 22, 2026? | US x Iran ceasefire extended by April 22, 2026? | US x Iran ceasefire extended by April 22, 2026? | US x Iran ceasefire extended by April 22, 2026? | US x Iran ceasefire extended by April 22, 2026?",https://polymarket.com/profile/0x292b4f2b0267d716b9b343fb8e7947ef54e723ce
2079,Rdclaybro,0x2b89f8d95993c2fe73bda0bb3287466c838ee708,,408.767792,878.926869,46.50759994003551,profitable in weather but currently/recently generalist,low,26,1,5,200,1,60,Russia x Ukraine ceasefire in 2025? | Russia x Ukraine ceasefire in 2025?,Fed decreases interest rates by 50+ bps after October 2025 meeting? | No change in Fed interest rates after October 2025 meeting? | Will the US officially declare war on Iran before August? | Fed increases interest rates by 25+ bps after October 2025 meeting? | Will Trump meet with Xi Jinping by October 31?,https://polymarket.com/profile/0x2b89f8d95993c2fe73bda0bb3287466c838ee708
2080,BeauregardM,0xa38749d6b33acf98fbd131eaa128b5de09463aad,POTaToLoveBTC,408.21780714738003,19636.129361999996,2.0789117835889113,weather specialist / weather-heavy,medium,1,1,0,200,192,8,Will the highest temperature in Paris be 24°C on April 25? | Will the highest temperature in Paris be 24°C on April 25? | Will the highest temperature in London be 20°C on April 24? | Will the highest temperature in London be 20°C on April 24? | Will the highest temperature in London be 20°C on April 24?,"Bitcoin Up or Down - February 12, 8:00PM-8:05PM ET | Bitcoin Up or Down - January 10, 7:00PM-7:15PM ET | Bitcoin Up or Down - January 10, 8:30PM-8:45PM ET | Bitcoin Up or Down - January 13, 1:15AM-1:30AM ET | Bitcoin Up or Down - January 14, 10:00PM-10:15PM ET",https://polymarket.com/profile/0xa38749d6b33acf98fbd131eaa128b5de09463aad
2081,0x00117cdadd420c17fa6d35c167f5fe7cbd9ffc7e,0x00117cdadd420c17fa6d35c167f5fe7cbd9ffc7e,,407.88943426731714,117841.69896699997,0.34613336182597065,weather specialist / weather-heavy,medium,100,92,3,200,200,0,Will the highest temperature in Seoul be 14°C on March 23? | Will the highest temperature in Lucknow be 41°C or higher on March 23? | Will the highest temperature in Shenzhen be 23°C on March 21? | Will the highest temperature in Paris be 21°C or higher on March 6? | Will the highest temperature in New York City be between 36-37°F on March 6?,"Will Mustafa Hijri be the next Supreme Leader of Iran? | US x Iran meeting by March 15, 2026? | Will the position of Supreme Leader of Iran be abolished?",https://polymarket.com/profile/0x00117cdadd420c17fa6d35c167f5fe7cbd9ffc7e
2082,GoldSpirit0x,0xc38dd0ff4575f0a3f764b7d7ceb8652b48e748e3,GoldSpirit0x,407.74923923154444,112158.67638500001,0.3635467646139915,weather specialist / weather-heavy,medium,0,0,0,200,77,62,Will the highest temperature in Madrid be 20°C on April 24? | Will the highest temperature in Madrid be 20°C on April 24? | Will the highest temperature in Madrid be 19°C on April 24? | Will the highest temperature in Madrid be 20°C on April 24? | Will the highest temperature in Madrid be 20°C on April 24?,"Bitcoin Up or Down - April 24, 3AM ET | Bitcoin Up or Down - April 24, 4:45AM-5:00AM ET | Bitcoin Up or Down - April 24, 4:45AM-5:00AM ET | Bitcoin Up or Down - April 24, 4:45AM-5:00AM ET | Bitcoin Up or Down - April 24, 4:45AM-5:00AM ET",https://polymarket.com/profile/0xc38dd0ff4575f0a3f764b7d7ceb8652b48e748e3
2083,ChristopherHernandez5492,0x3accfb8be8c1b5fbea53c122f55e324659ef973d,,407.64,16030.0,2.5429819089207735,profitable in weather but currently/recently generalist,low,33,0,5,200,2,24,Will 150 or more tornadoes occur in the United States in March 2026? | Will 150 or more tornadoes occur in the United States in March 2026?,John Brennan federally charged by December 31? | Will the Orlando Magic win the 2025–2026 NBA Southeast Division? | Will PLC win the most seats in the 2026 Colombian Chamber of Representatives election? | Will the Memphis Grizzlies make the NBA Playoffs? | Will Nikola Jokic lead the NBA in assists during the 2025–26 NBA season?,https://polymarket.com/profile/0x3accfb8be8c1b5fbea53c122f55e324659ef973d
2084,facai918,0x74f691bb86c3733a324fc45034d32b661ffd6ba1,,406.8247709999997,43420.740192000005,0.9369365174363254,weather specialist / weather-heavy,medium,9,0,3,200,50,47,Will the highest temperature in Tel Aviv be 22°C on March 29? | Will the highest temperature in New York City be between 42-43°F on March 28? | Will the highest temperature in Beijing be 19°C on March 28? | Will the highest temperature in Wellington be 22°C on March 28? | Will the highest temperature in Ankara be 14°C on March 27?,"Will Donald Trump post 100-119 Truth Social posts from April 21 to April 28, 2026? | Will Donald Trump post 200+ Truth Social posts from April 21 to April 28, 2026? | Will Donald Trump post 60-79 Truth Social posts from April 24 to May 1, 2026? | Will Donald Trump post 60-79 Truth Social posts from April 24 to May 1, 2026? | Will Donald Trump post 200+ Truth Social posts from April 21 to April 28, 2026?",https://polymarket.com/profile/0x74f691bb86c3733a324fc45034d32b661ffd6ba1
2085,f54940e77,0xcb3b6ed4b431a9401171ba0b2694e2e296d8a2b6,,406.4207815616929,94074.190665,0.4320215552095102,weather-heavy mixed,low,100,12,19,200,0,50,Will the highest temperature in Hong Kong be 26°C on April 4? | Will the highest temperature in Istanbul be 13°C on April 1? | Will the highest temperature in Austin be between 72-73°F on March 28? | Will the highest temperature in Hong Kong be 21°C on April 4? | Will the highest temperature in Hong Kong be 29°C or higher on April 4?,"Will Trump say ""Holy Week"" during the Easter Lunch on Wednesday? | Ethereum above 2,080 on April 1, 9PM ET? | Will Trump say ""Low IQ"" during the Easter Lunch on Wednesday? | Will Trump say ""Lying"" or ""Lyin'"" during the Easter Lunch on Wednesday? | Will Trump say ""Resurrection"" or ""Resurrected"" or ""Resurrect"" during the Easter Lunch on Wednesday?",https://polymarket.com/profile/0xcb3b6ed4b431a9401171ba0b2694e2e296d8a2b6
2086,Andry09,0xd104818fcf10456f12cf87356bde14e79c4d7c02,dreamhouse34519,406.2479966748281,10898.311215999995,3.7276233778166343,profitable in weather but currently/recently generalist,low,38,0,15,200,4,86,Russia x Ukraine ceasefire by end of 2026? | Russia x Ukraine ceasefire by end of 2026? | Russia x Ukraine ceasefire by end of 2026? | Russia x Ukraine ceasefire by end of 2026?,Will Portugal win the 2026 FIFA World Cup? | Will the Los Angeles Lakers win the 2026 NBA Finals? | Will Argentina win the 2026 FIFA World Cup? | Will Spain win the 2026 FIFA World Cup? | Will JD Vance win the 2028 US Presidential Election?,https://polymarket.com/profile/0xd104818fcf10456f12cf87356bde14e79c4d7c02
2087,shfdg,0x0c0290386f46df44b4fe14f11e2ed27da97faa09,beobh17279919,406.0,1400.0,28.999999999999996,profitable in weather but currently/recently generalist,low,0,0,0,58,2,32,Will the highest temperature in Toronto be 16°C on March 9? | Will the highest temperature in Toronto be 16°C on March 9?,Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will Elon Musk win the 2028 US Presidential Election?,https://polymarket.com/profile/0x0c0290386f46df44b4fe14f11e2ed27da97faa09
2088,mfbccxgf,0xf5eea08357f9ea2bd54103c28a8d82ec1bab34fa,,405.84,1412.0,28.742209631728045,profitable in weather but currently/recently generalist,low,0,0,0,4,4,0,Will the highest temperature in Dallas be between 48-49°F on March 16? | Will the highest temperature in Seoul be 11°C on March 17? | Will the highest temperature in Seoul be 11°C on March 17? | Will the highest temperature in Dallas be between 48-49°F on March 16?,,https://polymarket.com/profile/0xf5eea08357f9ea2bd54103c28a8d82ec1bab34fa
2089,AreWeNotEntertained,0xf7850ebb60c10d5375fff6e596d55b69fdec05ed,,405.8375760000017,322955.72,0.12566353554598808,not enough public recent data to classify,low,0,0,0,200,0,0,,,https://polymarket.com/profile/0xf7850ebb60c10d5375fff6e596d55b69fdec05ed
2090,PixelRebel,0xc1914a71fad87ec8b2b67ca2e67f4b1c2b21488f,,405.78022000000004,1918.0,21.156424400417105,weather specialist / weather-heavy,medium,1,0,0,58,23,20,Will the highest temperature in NYC be between 72-73°F on April 28? | Will the highest temperature in NYC be between 72-73°F on April 28? | Will the highest temperature in London be between 60-61°F on April 22? | Will the highest temperature in London be between 60-61°F on April 22? | Will the highest temperature in London be between 58-59°F on April 16?,"Ethereum Up or Down - August 24, 12AM ET | Ethereum Up or Down - August 24, 12AM ET | Will the price of Ethereum be between $3000 and $3100 on July 15 at 5PM ET? | Will the price of Ethereum be between $3000 and $3100 on July 15 at 5PM ET? | Will Trump say ""Beautiful bill"" during his Cabinet Meeting on April 30?",https://polymarket.com/profile/0xc1914a71fad87ec8b2b67ca2e67f4b1c2b21488f
2091,h038596027355,0x88b6e6704a2c3bdff2a7b21ce6b1b2e8f3343cff,,405.583799357231,5255.992445,7.716597837636942,not enough public recent data to classify,low,17,0,3,200,0,120,,Will Donald Trump win the Nobel Peace Prize in 2026? | Trump out as President before 2027? | Will Dexter Lawrence play for the Philadelphia Eagles in Week 1 of the 2026-27 NFL regular season? | Will Donald Trump win the Nobel Peace Prize in 2026? | Will Donald Trump win the Nobel Peace Prize in 2026?,https://polymarket.com/profile/0x88b6e6704a2c3bdff2a7b21ce6b1b2e8f3343cff
2092,eltaito99,0x083865811a1b063f7ae722ddef6cffe4419764f6,,405.53868409783206,8254.295765,4.913062187781104,weather specialist / weather-heavy,medium,76,76,0,200,200,0,Will the highest temperature in Milan be 20°C on April 10? | Will the highest temperature in Milan be 25°C on April 8? | Will the highest temperature in Munich be 21°C on April 17? | Will the highest temperature in Milan be 26°C on April 26? | Will the highest temperature in Milan be 26°C on April 7?,,https://polymarket.com/profile/0x083865811a1b063f7ae722ddef6cffe4419764f6
2093,ChelseyRodriguez6573,0x87370aa54b8f70fa1c9637f367aadd3156782bff,,405.49872900000014,33451.99,1.212181185633501,weather-heavy mixed,low,32,1,8,200,14,50,Russia x Ukraine ceasefire before US x Iran ceasefire? | Will more than 350 tornadoes occur in the United States in April 2026? | Will more than 350 tornadoes occur in the United States in April 2026? | Russia x Ukraine ceasefire before US x Iran ceasefire? | Russia x Ukraine ceasefire before US x Iran ceasefire?,"Will Iran strike Habshan Field or any Processing Plants of the Habshan Complex by April 30? | Ethereum Up or Down - November 20, 4:00PM-8:00PM ET | Bitcoin Up or Down - November 19, 4:00AM-8:00AM ET | Ethereum Up or Down - November 12, 8:00PM-12:00AM ET | Will Trump say ""South America"" or ""Latin America"" during the State of the Union address?",https://polymarket.com/profile/0x87370aa54b8f70fa1c9637f367aadd3156782bff
2094,Mighty3t,0x75dbfcf48e449505ae14bf6b7df00436999f2098,,405.42168599999997,3484.0,11.636672962112513,weather-heavy mixed,low,0,0,0,200,7,73,Will the highest temperature in London be 70°F or below on May 31? | Will the highest temperature in London be 70°F or below on May 31? | Will How to Train Your Dragon be the top grossing movie of 2025? | Will How to Train Your Dragon be the top grossing movie of 2025? | Will How to Train Your Dragon be the top grossing movie of 2025?,"Will Elon and DOGE cut more than $250b in federal spending in 2025? | Will the number of federal employees decrease by 200,000 or more between December and June?  | Will the U.S. tariff rate on China be between 60% and 100% on August 15? | Will the next UK election be called by June 30? | Fed decreases interest rates by 50+ bps after July 2025 meeting?",https://polymarket.com/profile/0x75dbfcf48e449505ae14bf6b7df00436999f2098
2095,htdrgf6d5,0x8713959d46f92aaf83f40fa6930d9d81c41efedc,,405.17,1307.0,31.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in New York City be between 54-55°F on March 20? | Will the highest temperature in New York City be between 54-55°F on March 20?,,https://polymarket.com/profile/0x8713959d46f92aaf83f40fa6930d9d81c41efedc
2096,Simon4s,0xe8a68017820cc850b4d13cfd8a165eb438b4644b,,404.92053538413677,398197.1742669999,0.10168845023310706,weather-heavy mixed,low,100,0,30,200,8,5,Will the highest temperature in New York City be between 48-49°F on April 21? | Will the highest temperature in New York City be between 48-49°F on April 21? | Will the highest temperature in New York City be between 48-49°F on April 21? | Will the highest temperature in New York City be between 48-49°F on April 21? | Will the highest temperature in Denver be between 56-57°F on April 14?,Will JD Vance win the 2028 US Presidential Election? | Will JD Vance win the 2028 US Presidential Election? | Tariff increase on Canada in effect by June 30? | Will Tim Walz win the 2028 US Presidential Election? | Will Donald Trump win the Nobel Peace Prize in 2026?,https://polymarket.com/profile/0xe8a68017820cc850b4d13cfd8a165eb438b4644b
2097,0x8327086E3E0FFed7DD41711b139a0d4f8afB577d-1774419136824,0x8327086e3e0ffed7dd41711b139a0d4f8afb577d,,404.866033532974,5698.624019000001,7.104627927427649,weather specialist / weather-heavy,medium,7,7,0,200,200,0,Will the highest temperature in Shanghai be 21°C on April 24? | Will the highest temperature in New York City be between 68-69°F on April 23? | Will the highest temperature in Seattle be between 64-65°F on April 24? | Will the highest temperature in London be 16°C on April 24? | Will the highest temperature in Paris be 22°C on April 24?,,https://polymarket.com/profile/0x8327086e3e0ffed7dd41711b139a0d4f8afb577d
2098,VoluntadeDios,0xb595c449fce249161e0d484fc40cfe9be25f312a,,404.823533299912,2450.6801689999998,16.518823566646816,not enough public recent data to classify,low,5,0,0,98,0,6,,Bitcoin more valuable than any company in 2025? | Bitcoin more valuable than any company in 2025? | Bitcoin more valuable than any company in 2025? | Bitcoin more valuable than any company in 2025? | Jerome Powell out as Fed Chair in 2025?,https://polymarket.com/profile/0xb595c449fce249161e0d484fc40cfe9be25f312a
2099,0x8454e6318819f0cac255006c99c40a3fc68d3587,0x8454e6318819f0cac255006c99c40a3fc68d3587,,404.24413777899866,44523.613190000004,0.9079320136349397,weather specialist / weather-heavy,medium,23,23,0,200,200,0,Will the highest temperature in Atlanta be between 78-79°F on April 25? | Will the highest temperature in Ankara be 17°C on April 25? | Will the highest temperature in London be 20°C on April 25? | Will the highest temperature in London be 19°C on April 25? | Will the highest temperature in Denver be 59°F or below on April 25?,,https://polymarket.com/profile/0x8454e6318819f0cac255006c99c40a3fc68d3587
2100,hot-097,0x931453d0ec1bbf3c3ae620baa3133f39287c1e98,,403.0950151106959,56914.50925000001,0.7082464918393298,weather-heavy mixed,low,0,0,0,200,5,75,Will there be between 21 and 25 named storms during Atlantic Hurricane Season? | Will there be less than 16 named storms during Atlantic Hurricane Season? | Will Ukraine hold Kursk through October 31? | Global heat increase greater than 1.30°C for 2024? | Global heat increase greater than 1.30°C for 2024?,Will London Breed win the San Francisco Mayoral Election? | PA-10 election: Stelson (D) vs. Perry (R) | Will Fed cut interest rates 2 times in 2024? | Will Republicans have 230 or more seats in House after election? | Will Fed cut interest rates 5 times in 2024?,https://polymarket.com/profile/0x931453d0ec1bbf3c3ae620baa3133f39287c1e98
2101,j0dy789,0xb378c56519161c107ee27ce796b72170982ae4c0,,402.737609408783,8907.368620999998,4.521398255140014,weather specialist / weather-heavy,medium,27,27,0,200,193,0,Will the lowest temperature in Seoul be 9°C on April 25? | Will the highest temperature in Shanghai be 18°C on April 24? | Will the highest temperature in Shanghai be 19°C on April 24? | Will the highest temperature in Seoul be 20°C on April 24? | Will the highest temperature in Chicago be between 50-51°F on April 19?,,https://polymarket.com/profile/0xb378c56519161c107ee27ce796b72170982ae4c0
