rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
662,sgddsfgdf,0x3c2f1e3051a3ac2998b229ea0d4992fc6074e910,58_bc,1813.4999999999998,2790.0,64.99999999999999,profitable in weather but currently/recently generalist,low,4,0,2,30,2,16,Will the highest temperature in Sao Paulo be 25°C on March 2? | Will the highest temperature in Sao Paulo be 25°C on March 2?,Ethereum Up or Down on August 11? | Bitcoin Up or Down on November 5? | Bitcoin Up or Down on January 4? | Bitcoin Up or Down on January 4? | Bitcoin Up or Down on November 5?,https://polymarket.com/profile/0x3c2f1e3051a3ac2998b229ea0d4992fc6074e910
662,GDFM,0x55ad9caa99d048985ce3fc4b474deffc11ddb3e4,raytisucco45083,1813.4999999999998,2790.0,64.99999999999999,profitable in weather but currently/recently generalist,low,0,0,0,62,2,38,Will the highest temperature in Seattle be between 56-57°F on March 1? | Will the highest temperature in Seattle be between 56-57°F on March 1?,Bitcoin Up or Down on October 28? | Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on December 30?,https://polymarket.com/profile/0x55ad9caa99d048985ce3fc4b474deffc11ddb3e4
664,Lmaccoinz,0x05c8b2793f773d0f2d3fd1eb6be7c22d11cc092a,,1807.8767882548589,87659.36061399999,2.062388746155336,weather specialist / weather-heavy,medium,100,98,0,200,199,0,Will the highest temperature in London be 1°C on January 3? | Will the highest temperature in Paris be 12°C on April 12? | Will the highest temperature in Wuhan be 23°C or below on April 17? | Will the highest temperature in New York City be between 30-31°F on December 31? | Will the highest temperature in London be 9°C on February 6?,,https://polymarket.com/profile/0x05c8b2793f773d0f2d3fd1eb6be7c22d11cc092a
665,qweqsras,0xe383359da1a08244dc68a59d88815fdf54009d00,suqnk66539832,1806.99,2697.0,67.0,profitable in weather but currently/recently generalist,low,0,0,0,68,2,38,Will the highest temperature in Atlanta be between 68-69°F on March 13? | Will the highest temperature in Atlanta be between 68-69°F on March 13?,Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will Stephen Smith win the 2028 US Presidential Election?,https://polymarket.com/profile/0xe383359da1a08244dc68a59d88815fdf54009d00
666,tianqizhishen,0x13d3ed7ebeec50ee794cf0e783df1991ceb7415e,,1805.3166023337087,92088.14836899999,1.9604223065706032,weather specialist / weather-heavy,medium,100,100,0,200,199,0,Will the highest temperature in Lucknow be 33°C or below on April 4? | Will the highest temperature in Los Angeles be 78°F or higher on April 3? | Will the highest temperature in Beijing be 18°C or below on April 14? | Will the highest temperature in Chicago be between 58-59°F on April 4? | Will the highest temperature in Wuhan be 21°C on April 6?,,https://polymarket.com/profile/0x13d3ed7ebeec50ee794cf0e783df1991ceb7415e
667,gdsgdfg,0x0eb2f8db3af662f9109eb69f3a21ee5a7d2ebb29,ljkwy77745939,1804.31,2693.0,67.0,profitable in weather but currently/recently generalist,low,0,0,0,75,2,44,Will the highest temperature in Atlanta be between 68-69°F on March 13? | Will the highest temperature in Atlanta be between 68-69°F on March 13?,Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1? | Will Stephen Smith win the 2028 US Presidential Election?,https://polymarket.com/profile/0x0eb2f8db3af662f9109eb69f3a21ee5a7d2ebb29
668,Apollonj - 14792,0xdc3e728af986fa365ec49d2da653c85feacce98f,,1802.369381,3234.365142,55.72559998236587,profitable in weather but currently/recently generalist,low,9,1,5,200,2,121,"Russia x Ukraine ceasefire before October? | Ukraine election held by December 31, 2025? | Russia x Ukraine ceasefire before October?","Will Bitcoin reach $150,000 by December 31, 2025? | Will the U.S. tariff rate on China be less than 25% on August 15? | Will Bitcoin reach $200,000 by December 31, 2025? | Trump pause or remove 100k H-1B policy by October 31? | Will Donald Trump give Elon Musk a nickname before August?",https://polymarket.com/profile/0xdc3e728af986fa365ec49d2da653c85feacce98f
669,Goodman-Ok,0x55423f133d0e3968438652baad5c48fa4e9e01ce,,1799.2275885134297,100216.42995399999,1.7953419307984602,weather specialist / weather-heavy,medium,20,5,8,200,167,0,Will the highest temperature in Taipei be 25°C or higher on April 25? | Will the highest temperature in Taipei be 24°C on April 25? | Will the highest temperature in Taipei be 22°C on April 25? | Will the highest temperature in Taipei be 23°C on April 25? | Will the highest temperature in Taipei be 21°C on April 25?,Will Troels Lund Poulsen be the next prime minister of Denmark after the 2026 parliamentary elections? | Will Shai Gilgeous-Alexander win the 2025–2026 NBA MVP? | Will Jim Pillen win the 2026 Nebraska Governor Republican primary election? | Will the U.S. invade Iran before 2027? | Will Vivek Ramaswamy win the 2026 Ohio Governor Republican primary election?,https://polymarket.com/profile/0x55423f133d0e3968438652baad5c48fa4e9e01ce
670,dfhfguyt,0xdd07ac48065aeea0c2765d8aa14493d46ed356b8,vloyc87284481,1794.69,2601.0,69.0,profitable in weather but currently/recently generalist,low,0,0,0,50,2,30,Will the highest temperature in Dallas be 82°F or higher on March 10? | Will the highest temperature in Dallas be 82°F or higher on March 10?,Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Will Oprah Winfrey win the 2028 Democratic presidential nomination? | Will Oprah Winfrey win the 2028 Democratic presidential nomination? | Will George Clooney win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0xdd07ac48065aeea0c2765d8aa14493d46ed356b8
671,ewrtewt,0x896d7c0800820a49e40734d48ae19728035fae97,,1790.85102,2595.0,69.0116,profitable in weather but currently/recently generalist,low,0,0,0,26,2,10,Will the highest temperature in Atlanta be between 76-77°F on March 14? | Will the highest temperature in Atlanta be between 76-77°F on March 14?,Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 31? | Bitcoin Up or Down on January 5? | Bitcoin Up or Down on January 5? | Will Greg Abbott win the 2028 US Presidential Election?,https://polymarket.com/profile/0x896d7c0800820a49e40734d48ae19728035fae97
672,Happening9014,0x2d0fbf6995692cc56f21171a9993be04436a81aa,,1785.8718134073595,221905.62675800006,0.8047888823274176,weather specialist / weather-heavy,medium,1,1,0,200,200,0,Will the highest temperature in London be 19°C on April 25? | Will the highest temperature in London be 19°C on April 25? | Will the highest temperature in London be 19°C on April 25? | Will the highest temperature in London be 19°C on April 25? | Will the highest temperature in London be 19°C on April 25?,,https://polymarket.com/profile/0x2d0fbf6995692cc56f21171a9993be04436a81aa
673,ForaFewCentsMore,0xedc3c1f9996931fd9e5f0feb12f665232fcc023d,,1785.2594273248922,1402007.7145349998,0.12733592039591624,weather specialist / weather-heavy,medium,2,2,0,200,200,0,Will the highest temperature in Ankara be 14°C on April 25? | Will the highest temperature in Munich be 18°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Munich be 18°C on April 25? | Will the highest temperature in Munich be 18°C on April 25?,,https://polymarket.com/profile/0xedc3c1f9996931fd9e5f0feb12f665232fcc023d
674,0xe4D4F0f44AA1186D1Cf6cde147bF31e17E8092aE-1753539577226,0xe4d4f0f44aa1186d1cf6cde147bf31e17e8092ae,KaylaBell27749,1782.95,2743.0,65.0,profitable in weather but currently/recently generalist,low,0,0,0,44,2,26,Will the highest temperature in Paris be 17°C on March 3? | Will the highest temperature in Paris be 17°C on March 3?,Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on January 23? | Bitcoin Up or Down on December 30? | Will Vivek Ramaswamy win the 2028 US Presidential Election?,https://polymarket.com/profile/0xe4d4f0f44aa1186d1cf6cde147bf31e17e8092ae
675,Veryat9,0x3d3ca331c493bed9208e242af7589ff73ef415ed,,1782.580964724498,16104.692295999997,11.068705517380463,weather specialist / weather-heavy,medium,3,2,0,200,194,3,Will the lowest temperature in Hong Kong be 20°C on April 24? | Will the lowest temperature in Hong Kong be 22°C on April 26? | Will the lowest temperature in Hong Kong be 22°C on April 26? | Will the highest temperature in Hong Kong be 25°C on April 25? | Will the highest temperature in Hong Kong be 25°C on April 25?,"Bitcoin Up or Down - April 21, 12:30PM-12:35PM ET | Bitcoin Up or Down - April 21, 12:30PM-12:35PM ET | Bitcoin Up or Down - April 21, 12:30PM-12:35PM ET",https://polymarket.com/profile/0x3d3ca331c493bed9208e242af7589ff73ef415ed
676,AEVFDSG4SY5S,0xfbe81e7e94f2fdb10af8942d28a6f06a70c2070c,Kazuya19930616,1782.3,2742.0,65.0,profitable in weather but currently/recently generalist,low,0,0,0,53,2,17,Will the highest temperature in Seattle be between 44-45°F on March 9? | Will the highest temperature in Seattle be between 44-45°F on March 9?,Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 1?,https://polymarket.com/profile/0xfbe81e7e94f2fdb10af8942d28a6f06a70c2070c
677,hvcnvb,0x07e4fd00aa23ca4a2fe5aa6aa16e3af368abc2a9,,1782.2,2660.0,67.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in Chicago be between 24-25°F on March 17? | Will the highest temperature in Chicago be between 24-25°F on March 17?,,https://polymarket.com/profile/0x07e4fd00aa23ca4a2fe5aa6aa16e3af368abc2a9
678,zhusng,0x02a6e04d759ed15882edde4933fb28300e8c3f68,,1774.68,2572.0,69.0,profitable in weather but currently/recently generalist,low,0,0,0,56,2,32,Will the highest temperature in Dallas be 82°F or higher on March 10? | Will the highest temperature in Dallas be 82°F or higher on March 10?,Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 1? | Will Mike Pence win the 2028 Republican presidential nomination?,https://polymarket.com/profile/0x02a6e04d759ed15882edde4933fb28300e8c3f68
679,Kiwiholdings,0x75dc20b72096de63296773d4803df64cce868763,,1773.6608938025586,13370.746542,13.265234579319563,not enough public recent data to classify,low,1,0,0,132,0,74,,"Will Iran announce a new supreme leader on March 6, 2026? | Will Iran announce a new supreme leader on March 4, 2026? | Will Iran name a successor to Khamenei by March 7? | Will Iran announce a new supreme leader on March 5, 2026? | Will Iran announce a new supreme leader on March 6, 2026?",https://polymarket.com/profile/0x75dc20b72096de63296773d4803df64cce868763
680,adolfrizzler009,0xfced95f43a3d153e55bf01894f781687abfe03d9,,1773.476695408167,49118.350839000006,3.61061938178923,weather specialist / weather-heavy,medium,12,11,1,200,197,1,Will the highest temperature in Milan be 23°C on April 27? | Will the highest temperature in Milan be 26°C or higher on April 27? | Will the highest temperature in Milan be 25°C on April 27? | Will the highest temperature in Milan be 22°C on April 27? | Will the highest temperature in Milan be 21°C on April 27?,"US x Iran ceasefire extended by April 22, 2026? | US x Iran ceasefire extended by April 22, 2026?",https://polymarket.com/profile/0xfced95f43a3d153e55bf01894f781687abfe03d9
681,bdfhfg,0xafd52e4f05f575df0903c9f8b57445443d19a22c,alzui43816833,1769.85,2565.0,69.0,profitable in weather but currently/recently generalist,low,1,0,1,50,2,21,Will the highest temperature in Dallas be 82°F or higher on March 10? | Will the highest temperature in Dallas be 82°F or higher on March 10?,Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 1? | Will Elise Stefanik win the 2028 Republican presidential nomination?,https://polymarket.com/profile/0xafd52e4f05f575df0903c9f8b57445443d19a22c
682,saghdjab,0xbd050908ffaec91a2b337ea5cdc6e2cffbffe576,Muneeahh_,1767.0399999999997,2761.0,63.99999999999999,profitable in weather but currently/recently generalist,low,0,0,0,70,2,44,Will the highest temperature in Buenos Aires be 26°C on February 25? | Will the highest temperature in Buenos Aires be 26°C on February 25?,Bitcoin Up or Down on October 28? | Bitcoin Up or Down on December 30? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on December 30?,https://polymarket.com/profile/0xbd050908ffaec91a2b337ea5cdc6e2cffbffe576
683,MrAndMsClaude,0x4560328f04f84c40f5e4f6030dc0150099fc8ce8,,1764.747664066842,78086.17501800007,2.2600001391540054,weather specialist / weather-heavy,medium,100,51,41,200,173,8,Will the highest temperature in Mexico City be 22°C on April 26? | Will the highest temperature in Mexico City be 25°C on April 26? | Will the highest temperature in Mexico City be 20°C on April 26? | Will the highest temperature in Mexico City be 23°C on April 26? | Will the highest temperature in Mexico City be 19°C on April 26?,Will Jasmine Crockett and Wesley Hunt be the candidates for the Texas Senate Election? | Will James Talarico and Wesley Hunt be the candidates for the Texas Senate Election? | Will Jasmine Crockett and Ken Paxton be the candidates for the Texas Senate Election? | Will two candidates other than the listed pairs be the candidates for the Texas Senate Election? | Will the All India Trinamool Congress (AITC) win the most seats in the 2026 West Bengal Legislative Assembly election?,https://polymarket.com/profile/0x4560328f04f84c40f5e4f6030dc0150099fc8ce8
684,ace.,0x38cc5cf506aff32b8e26c5d19c7b288561805c4f,,1762.8161774961197,114966.68960999999,1.5333277695270675,weather specialist / weather-heavy,medium,0,0,0,200,57,12,Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Chongqing be 30°C on April 25? | Will the highest temperature in Guangzhou be 29°C on April 25? | Will the highest temperature in Chongqing be 30°C on April 25? | Will the highest temperature in Moscow be 5°C on April 24?,"Will Nickeil Alexander-Walker win the 2025–2026 NBA Most Improved Player? | Will Nickeil Alexander-Walker win the 2025–2026 NBA Most Improved Player? | Will the price of Bitcoin be above $78,000 on April 24? | Will the price of Bitcoin be above $78,000 on April 24? | Will Nico Iamaleava be the third pick in the 2026 NFL draft?",https://polymarket.com/profile/0x38cc5cf506aff32b8e26c5d19c7b288561805c4f
685,willretire,0xd4a8f58a5cba06250e2597644f9b7d2a19e512ea,,1759.598156530871,108990.21077600002,1.6144552285959426,weather specialist / weather-heavy,medium,0,0,0,200,199,0,Will the highest temperature in Paris be 9°C on February 17? | Will the highest temperature in Paris be 14°C on February 21? | Will the highest temperature in Paris be 13°C on February 21? | Will the highest temperature in Paris be 15°C on February 21? | Will the highest temperature in New York City be between 40-41°F on February 16?,,https://polymarket.com/profile/0xd4a8f58a5cba06250e2597644f9b7d2a19e512ea
686,22AcaciaAvenue,0xaafc62dace9a5fef1b4b8028ca37adeb9edbec67,,1756.143261568129,30393.243108000002,5.778071314495172,weather specialist / weather-heavy,medium,32,9,23,200,195,2,Will the highest temperature in Seattle be between 56-57°F on April 21? | Will the highest temperature in New York City be between 34-35°F on February 24? | Will the highest temperature in Madrid be 27°C on April 19? | Will the highest temperature in Seoul be 11°C on February 21? | Will the highest temperature in Paris be 16°C on March 17?,"Bitcoin Up or Down - February 19, 8:15PM-8:20PM ET | Bitcoin Up or Down - February 19, 7:25PM-7:30PM ET | Bitcoin Up or Down - February 19, 10:10PM-10:15PM ET | Bitcoin Up or Down - February 19, 10:30PM-10:35PM ET | Bitcoin Up or Down - February 19, 8:30PM-8:35PM ET",https://polymarket.com/profile/0xaafc62dace9a5fef1b4b8028ca37adeb9edbec67
687,tinylonglong,0x04dcf8d1328b2bf5fa6e7aa8a200df95751cd572,,1755.9225063856322,452121.2214830001,0.38837427286116794,weather specialist / weather-heavy,medium,100,100,0,200,200,0,Will the highest temperature in Hong Kong be 19°C on April 24? | Will the highest temperature in Hong Kong be 18°C or below on April 24? | Will the highest temperature in Hong Kong be 20°C on April 24? | Will the highest temperature in Hong Kong be 19°C or below on April 25? | Will the highest temperature in Hong Kong be 20°C on April 25?,,https://polymarket.com/profile/0x04dcf8d1328b2bf5fa6e7aa8a200df95751cd572
688,88mnm88,0x3b1a8b39f8d3a4ce3fe7c1e752cf14c386834221,,1755.2004013950982,720631.0419080001,0.24356436224949313,weather-heavy mixed,low,100,12,30,200,6,54,Will the highest temperature in Buenos Aires be 28°C or higher on March 5? | Will the highest temperature in Chicago be between 46-47°F on March 11? | Will the highest temperature in Ankara be 10°C on February 12? | Will the highest temperature in Shanghai be 16°C on March 25? | Will the highest temperature in Wellington be 18°C on March 9?,"Will Iran strike Israel on March 4? | Will Iran strike Israel on March 3? | Will a candidate win outright in the Texas GOP Senate Primary? | Will Trump’s approval rating be between 41.5 and 41.9 on March 6, 2026? | Will the Fed Pause–Pause–Pause in the next three decisions (Jan–Mar–Apr)?",https://polymarket.com/profile/0x3b1a8b39f8d3a4ce3fe7c1e752cf14c386834221
689,toohot,0x90c5c653c9e6131393c6ee3ce7ec09a47383fb31,,1751.6277749764163,97111.02173299999,1.8037373551607716,weather specialist / weather-heavy,medium,2,0,2,200,198,0,Will the highest temperature in Shenzhen be 25°C on April 25? | Will the highest temperature in Shenzhen be 25°C on April 25? | Will the highest temperature in Shenzhen be 25°C on April 25? | Will the highest temperature in Shenzhen be 25°C on April 25? | Will the highest temperature in Shenzhen be 25°C on April 25?,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election? | Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,https://polymarket.com/profile/0x90c5c653c9e6131393c6ee3ce7ec09a47383fb31
690,OysterFarm,0x8c9681644f7b5bfc380427b3b7e270c7db67ac7d,,1749.7780136432366,53040.840422999994,3.2989258836941127,weather-heavy mixed,low,1,0,1,200,7,129,September temperature increase by between 1.23-1.28°C? | September temperature increase by between 1.29-1.34°C? | September temperature increase by between 1.17-1.22°C? | September temperature increase by between 1.35-1.40°C? | September temperature increase by less than 1.17°C?,Will a Democrat win Pennsylvania US Senate Election? | Will a Democrat win Pennsylvania US Senate Election? | Will a Democrat win Pennsylvania US Senate Election? | Will Donald Trump win the popular vote in the 2024 Presidential Election? | Will Donald Trump win the popular vote in the 2024 Presidential Election?,https://polymarket.com/profile/0x8c9681644f7b5bfc380427b3b7e270c7db67ac7d
691,punch-the-macaque,0x5c38621380ec9d525bae6f6944ab54eda1cdf194,,1747.2883534072644,50182.784522,3.481848147826986,weather specialist / weather-heavy,medium,100,100,0,200,199,0,Will the highest temperature in Seoul be 14°C on April 21? | Will the highest temperature in Seoul be 20°C on April 25? | Will the highest temperature in Paris be 22°C on April 23? | Will the highest temperature in Paris be 15°C on April 20? | Will the highest temperature in Seoul be 15°C on April 20?,,https://polymarket.com/profile/0x5c38621380ec9d525bae6f6944ab54eda1cdf194
692,MAGA.ONE,0xa676582530fb1a63502d5f5f5db9fb8d1449e38b,,1744.7010550000002,1577441.78,0.11060319798300258,weather-heavy mixed,low,0,0,0,200,8,92,Will the highest temperature in New York City be between 57-58°F on November 26? | Will the highest temperature in New York City be between 57-58°F on November 26? | Will the highest temperature in New York City be between 57-58°F on November 26? | Will the highest temperature in New York City be between 56-57°F on November 25? | Will the highest temperature in New York City be between 56-57°F on November 25?,"Will Zohran Mamdani praise Donald Trump on Friday? | Will Trump agree to a tariff agreement with Brazil by November 30? | Ethereum Up or Down - November 23, 7PM ET | Ethereum Up or Down - November 23, 7PM ET | Bitcoin Up or Down - November 23, 7PM ET",https://polymarket.com/profile/0xa676582530fb1a63502d5f5f5db9fb8d1449e38b
693,xasayarrr,0xdda3b38d4982188e0c5f3472272cee165d478afe,,1737.7310950000006,26208.685514999997,6.630363411417357,not enough public recent data to classify,low,21,0,16,200,0,168,,"Bitcoin Up or Down - February 17, 5:00AM-5:05AM ET | Will Bitcoin reach $120K in July? | Bitcoin Up or Down - February 16, 6:30AM-6:45AM ET | Bitcoin Up or Down - February 15, 6:25PM-6:30PM ET | Bitcoin Up or Down - February 15, 1:15PM-1:30PM ET",https://polymarket.com/profile/0xdda3b38d4982188e0c5f3472272cee165d478afe
694,bluejay,0x9fe02d7c07e877e4a7ad75703aa3ef558bf0f2a8,,1735.3441239255003,30281.601598999998,5.730688049151294,profitable in weather but currently/recently generalist,low,0,0,0,200,1,170,Trump ends Ukraine war in first 90 days?,"Ethereum all time high before 2026? | Will Bitcoin dip to $70,000 by December 31, 2025? | Will Ethereum hit $4,000 by December 31? | Will Ethereum hit $8,000 by December 31? | Will Bitcoin dip to $90k in May?",https://polymarket.com/profile/0x9fe02d7c07e877e4a7ad75703aa3ef558bf0f2a8
695,34QT46TH45Y4EY,0x3718592bf15aa33f404fb850aee817d697df749e,hastsuctua16503,1729.852236,2661.0,65.0076,profitable in weather but currently/recently generalist,low,0,0,0,62,2,35,Will the highest temperature in Seattle be between 44-45°F on March 9? | Will the highest temperature in Seattle be between 44-45°F on March 9?,Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 22? | Bitcoin Up or Down on January 1? | Bitcoin Up or Down on January 1?,https://polymarket.com/profile/0x3718592bf15aa33f404fb850aee817d697df749e
696,kongehund,0x7f614df83c50a5d7c3bbd24a228595fa5a038554,,1719.755796721075,15835.636282999998,10.86003597195069,not enough public recent data to classify,low,6,0,1,200,0,1,,US x Iran ceasefire by April 7? | US x Iran ceasefire by April 7?,https://polymarket.com/profile/0x7f614df83c50a5d7c3bbd24a228595fa5a038554
697,jytcnghn,0x348d43012c5be491e724b2cdb4ec77bf950ae355,,1718.6,2644.0,64.99999999999999,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in London be 18°C on March 18? | Will the highest temperature in London be 18°C on March 18?,,https://polymarket.com/profile/0x348d43012c5be491e724b2cdb4ec77bf950ae355
698,ngfhjdsg,0xc4e2cfa4fe30abca9f12bea844abfca0a7d0036c,hebaahmed572012,1717.6800000000003,2526.0,68.00000000000001,profitable in weather but currently/recently generalist,low,0,0,0,51,2,32,Will the highest temperature in London be 14°C on March 3? | Will the highest temperature in London be 14°C on March 3?,Ethereum Up or Down on October 28? | Ethereum Up or Down on October 6? | Bitcoin Up or Down on December 30? | Ethereum Up or Down on September 29? | Bitcoin Up or Down on January 24?,https://polymarket.com/profile/0xc4e2cfa4fe30abca9f12bea844abfca0a7d0036c
699,0xd593334cc02d698d8527977A639F08Ed0834199,0xb92214fbc95555ab492fc7e61d5f4ac04691d080,,1716.117421328268,364442.7048910002,0.47088812543017844,weather specialist / weather-heavy,medium,41,0,41,200,200,0,Will the highest temperature in Munich be 21°C on April 7? | Will the highest temperature in Warsaw be 16°C or higher on April 7? | Will the highest temperature in Lucknow be 39°C on April 7? | Will the highest temperature in Lucknow be 38°C on April 7? | Will the highest temperature in Lucknow be 37°C on April 7?,"Bitcoin Up or Down - January 2, 1:00AM-1:15AM ET | Bitcoin Up or Down - January 5, 10:45AM-11:00AM ET | Bitcoin Up or Down - January 1, 8:30AM-8:45AM ET | Bitcoin Up or Down - January 1, 7:15AM-7:30AM ET | Bitcoin Up or Down - January 4, 11:30AM-11:45AM ET",https://polymarket.com/profile/0xb92214fbc95555ab492fc7e61d5f4ac04691d080
700,gxvbxcv,0xd33db04077fb722ed4cfcbbd7c0db276d37cd595,,1713.67118,2638.0,64.961,profitable in weather but currently/recently generalist,low,0,0,0,3,3,0,Will the highest temperature in Atlanta be between 56-57°F on March 18? | Will the highest temperature in Atlanta be between 56-57°F on March 18? | Will the highest temperature in Atlanta be between 56-57°F on March 18?,,https://polymarket.com/profile/0xd33db04077fb722ed4cfcbbd7c0db276d37cd595
701,kbhjbknk,0x0b11ade630e8f0b496e1d10a1e531f4932328761,,1711.85,2555.0,67.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in Chicago be between 24-25°F on March 17? | Will the highest temperature in Chicago be between 24-25°F on March 17?,,https://polymarket.com/profile/0x0b11ade630e8f0b496e1d10a1e531f4932328761
702,yhcfggv,0x0b6ff37ffc5992bb3cca2331a717063161ed17ed,,1707.5499999999997,2627.0,64.99999999999999,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in London be 18°C on March 18? | Will the highest temperature in London be 18°C on March 18?,,https://polymarket.com/profile/0x0b6ff37ffc5992bb3cca2331a717063161ed17ed
703,rocky42011,0xe1f16e2f82deeca14603e4fcc20b90a4f2aa3a05,,1707.2788206670748,336536.4907589999,0.5073086775275402,weather specialist / weather-heavy,medium,100,8,39,200,131,13,"Hamad bin Isa Al Khalifa out as leader of Bahrain by June 30, 2026? | Ukraine recognizes Russian sovereignty over its territory by June 30, 2026? | Will the highest temperature in Karachi be 35°C on April 25? | Will the highest temperature in Ankara be 19°C on April 26? | Will the highest temperature in Miami be between 82-83°F on April 25?",Will New Orleans Saints win the 2027 NFL NFC Championship? | Will Tampa Bay Buccaneers win the 2027 NFL NFC Championship? | Will the Republican Party hold exactly 54 Senate seats after the 2026 midterm elections? | Will the Republican Party hold exactly 55 Senate seats after the 2026 midterm elections? | Will the Republican Party hold 47 or fewer Senate seats after the 2026 midterm elections?,https://polymarket.com/profile/0xe1f16e2f82deeca14603e4fcc20b90a4f2aa3a05
704,didot,0xf2bbd4a5a02780c14b7ec16a52a3e21a744cae21,,1705.7287172845167,111353.10783099997,1.5318195877148686,weather specialist / weather-heavy,medium,66,39,22,200,180,17,Will the highest temperature in Seattle be 64°F or higher on April 26? | Will the highest temperature in Denver be between 64-65°F on April 25? | Will the highest temperature in Chicago be 65°F or below on April 26? | Will the highest temperature in Seattle be 62°F or higher on April 25? | Will the highest temperature in Denver be 59°F or below on April 25?,"Will Japan win the 2026 FIFA World Cup? | Will Turkiye win the 2026 FIFA World Cup? | Will Congo DR win the 2026 FIFA World Cup? | Will France win the 2026 FIFA World Cup? | US x Iran permanent peace deal by April 30, 2026?",https://polymarket.com/profile/0xf2bbd4a5a02780c14b7ec16a52a3e21a744cae21
705,HiveTrade,0x6d3e46f18d5d334e4a3ee40b7b85b5f56a82d8d0,,1699.628610028322,22568.643719,7.530929333593253,weather specialist / weather-heavy,medium,4,4,0,200,75,16,Will 150 or more tornadoes occur in the United States in March 2026? | Will 130 to 149 tornadoes occur in the United States in March 2026? | Will 70 to 99 tornadoes occur in the United States in March 2026? | Will 100 to 129 tornadoes occur in the United States in March 2026? | Will 150 or more tornadoes occur in the United States in March 2026?,US x Iran ceasefire by April 30? | US x Iran ceasefire by March 31? | Will David Raya be the goalkeeper with the most clean sheets in the 2025–26 English Premier League season? | US x Iran ceasefire by April 30? | US x Iran ceasefire by March 31?,https://polymarket.com/profile/0x6d3e46f18d5d334e4a3ee40b7b85b5f56a82d8d0
706,KrackenSruster,0xd44e974a3edb232aa4aedbdcc59792b76a5f67e2,,1698.5740642776768,17180.438352,9.88667477206682,weather-heavy mixed,low,34,11,14,200,2,154,Will Ukraine agree to cede territory to Russia before 2027? | Ukraine agrees not to join NATO before 2027?  | Russia x Ukraine ceasefire by end of 2026? | Ukraine signs peace deal with Russia before 2027? | Ukraine agrees to limit size of armed forces before 2027?,"Will the U.S. invade Iran before 2027? | Iran agrees to unrestricted shipping through Hormuz in April? | Kharg Island no longer under Iranian control by April 30? | Will Israel conduct military action against Iran by April 21, 2026? | US x Iran permanent peace deal by April 30, 2026?",https://polymarket.com/profile/0xd44e974a3edb232aa4aedbdcc59792b76a5f67e2
707,assertequal,0x957f691adbd03039025f06d285a5c3e5384499c8,,1698.0841671834696,21670.019088999994,7.83609908329726,weather-heavy mixed,low,100,2,0,200,9,50,Will the highest temperature in Buenos Aires be 26°C or higher on December 9? | Rainbow Six Siege: Spacestation Gaming vs Shopify Rebellion - Game 2 Winner | Will the highest temperature in Toronto be 1°C or higher on December 7? | Will the highest temperature in London be 8°C on December 23? | Will the highest temperature in Dallas be between 46-47°F on December 8?,Will Hugo Ekitike be the top goal scorer in the 2025–26 English Premier League season? | Will Tyler Warren be the 2025-2026 NFL Offensive Rookie of the Year? | Will Geno Stone lead the NFL in interceptions this season? | Will Trump remove 10% blanket tariff in 2025? | Will Derek Stingley Jr. lead the NFL in interceptions this season?,https://polymarket.com/profile/0x957f691adbd03039025f06d285a5c3e5384499c8
