action,reject_reason,city,date,station,side,temp,unit,kind,forecast_max_c,p_side,best_bid,best_ask,edge_vs_ask,volume,liquidity,score,held,question,url,resolutionSource
REJECT,"ask_too_high,edge_lt_12pts",Toronto,April 27,CYYZ,NO,20,C,higher,17,0.9629,0.979,0.98,-0.0171,2165.549129,16822.10503,2.93,False,Will the highest temperature in Toronto be 20°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-toronto-on-april-27-2026,https://www.wunderground.com/history/daily/ca/mississauga/CYYZ
REJECT,edge_lt_12pts,Mexico City,April 27,MMMX,NO,23,C,higher,29,0.0,0.012,0.018,-0.018,32512.030211999994,59699.24448,9.7,False,Will the highest temperature in Mexico City be 23°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-mexico-city-on-april-27-2026,https://www.wunderground.com/history/daily/mx/mexico-city/MMMX
REJECT,edge_lt_12pts,Chongqing,April 26,ZUCK,YES,29,C,higher,27,0.142,0.14,0.16,-0.018,14792.477535999999,51701.86335,6.16,False,Will the highest temperature in Chongqing be 29°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-chongqing-on-april-26-2026,https://www.wunderground.com/history/daily/cn/chongqing/ZUCK
REJECT,"already_held,edge_lt_12pts",Seoul,April 27,RKSI,YES,23,C,higher,16,0.0,0.011,0.02,-0.02,11073.127671,32014.53551,5.21,True,Will the highest temperature in Seoul be 23°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-seoul-on-april-27-2026,https://www.wunderground.com/history/daily/kr/incheon/RKSI
REJECT,"ask_too_high,edge_lt_12pts",Denver,April 27,KBKF,NO,60,F,higher,13,0.9481,0.941,0.969,-0.0209,3231.733803,22041.14571,3.56,False,Will the highest temperature in Denver be 60°F or higher on April 27?,https://polymarket.com/event/highest-temperature-in-denver-on-april-27-2026,https://www.wunderground.com/history/daily/us/co/aurora/KBKF
REJECT,"ask_too_high,edge_lt_12pts",Shenzhen,April 27,ZGSZ,NO,31,C,higher,29,0.858,0.83,0.88,-0.022,6095.692499,48875.13292,4.02,False,Will the highest temperature in Shenzhen be 31°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-shenzhen-on-april-27-2026,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ
REJECT,"ask_too_high,edge_lt_12pts",Buenos Aires,April 26,SAEZ,NO,20,C,higher,17,0.9629,0.985,0.986,-0.0231,9081.77813,56825.38089,4.51,False,Will the highest temperature in Buenos Aires be 20°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-buenos-aires-on-april-26-2026,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ
REJECT,"ask_too_high,edge_lt_12pts",Shenzhen,April 26,ZGSZ,NO,32,C,higher,29,0.9629,0.969,0.988,-0.0251,21740.243555,35425.19382,6.84,False,Will the highest temperature in Shenzhen be 32°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-shenzhen-on-april-26-2026,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ
REJECT,"ask_too_high,edge_lt_12pts",Taipei,April 27,RCSS,NO,34,C,higher,31,0.9629,0.98,0.989,-0.0261,5876.30618,25454.86421,3.57,False,Will the highest temperature in Taipei be 34°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-taipei-on-april-27-2026,https://www.wunderground.com/history/daily/tw/taipei/RCSS
REJECT,"ask_too_high,edge_lt_12pts",Kuala Lumpur,April 27,WMKK,NO,38,C,higher,35,0.9629,0.981,0.99,-0.0271,5883.499408,34068.89158,3.47,False,Will the highest temperature in Kuala Lumpur be 38°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-kuala-lumpur-on-april-27-2026,https://www.wunderground.com/history/daily/my/sepang-district/WMKK
REJECT,edge_lt_12pts,Shenzhen,April 27,ZGSZ,YES,31,C,higher,29,0.142,0.12,0.17,-0.028,6095.692499,48875.13292,3.42,False,Will the highest temperature in Shenzhen be 31°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-shenzhen-on-april-27-2026,https://www.wunderground.com/history/daily/cn/shenzhen/ZGSZ
REJECT,"ask_too_high,edge_lt_12pts",Tokyo,April 26,RJTT,NO,23,C,higher,20,0.9629,0.99,0.991,-0.0281,27515.223678000006,46276.12547,7.7,False,Will the highest temperature in Tokyo be 23°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-tokyo-on-april-26-2026,https://www.wunderground.com/history/daily/jp/tokyo/RJTT
REJECT,"ask_too_high,edge_lt_12pts",Houston,April 25,KHOU,YES,82,F,higher,30,0.9629,0.99,0.991,-0.0281,32323.964867000006,6579.0008,5.3,False,Will the highest temperature in Houston be 82°F or higher on April 25?,https://polymarket.com/event/highest-temperature-in-houston-on-april-25-2026,https://www.wunderground.com/history/daily/us/tx/houston/KHOU
REJECT,"ask_too_high,edge_lt_12pts",Paris,April 27,LFPB,NO,26,C,higher,23,0.9629,0.991,0.992,-0.0291,2964.264631,25752.12284,2.69,False,Will the highest temperature in Paris be 26°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-paris-on-april-27-2026,https://www.wunderground.com/history/daily/fr/bonneuil-en-france/LFPB
REJECT,"ask_too_high,edge_lt_12pts",Warsaw,April 27,EPWA,NO,18,C,higher,15,0.9629,0.99,0.992,-0.0291,2762.7649720000004,24482.70584,2.65,False,Will the highest temperature in Warsaw be 18°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-warsaw-on-april-27-2026,https://www.wunderground.com/history/daily/pl/warsaw/EPWA
REJECT,"ask_too_high,edge_lt_12pts",Warsaw,April 26,EPWA,NO,14,C,higher,11,0.9629,0.985,0.993,-0.0301,12741.718900999998,53410.4509,4.54,False,Will the highest temperature in Warsaw be 14°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-warsaw-on-april-26-2026,https://www.wunderground.com/history/daily/pl/warsaw/EPWA
REJECT,"ask_too_high,edge_lt_12pts",Buenos Aires,April 25,SAEZ,NO,27,C,higher,24,0.9629,0.969,0.995,-0.0321,31426.504522000003,188876.23498,8.08,False,Will the highest temperature in Buenos Aires be 27°C or higher on April 25?,https://polymarket.com/event/highest-temperature-in-buenos-aires-on-april-25-2026,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ
REJECT,"ask_too_high,edge_lt_12pts",London,April 27,EGLC,NO,25,C,higher,22,0.9629,0.993,0.995,-0.0321,9259.761136000001,44050.17038,3.64,False,Will the highest temperature in London be 25°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-london-on-april-27-2026,https://www.wunderground.com/history/daily/gb/london/EGLC
REJECT,edge_lt_12pts,Tokyo,April 27,RJTT,YES,21,C,higher,18,0.0371,0.05,0.07,-0.0329,6206.809526,50316.92688,2.95,False,Will the highest temperature in Tokyo be 21°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-tokyo-on-april-27-2026,https://www.wunderground.com/history/daily/jp/tokyo/RJTT
REJECT,edge_lt_12pts,Panama City,April 26,MPMG,NO,32,C,higher,32,0.3605,0.36,0.4,-0.0395,11075.326703,89629.79579,3.26,False,Will the highest temperature in Panama City be 32°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-panama-city-on-april-26-2026,https://www.wunderground.com/history/daily/pa/panama-city/MPMG
REJECT,edge_lt_12pts,Denver,April 26,KBKF,YES,64,F,higher,14,0.0062,0.048,0.049,-0.0428,21874.61328399999,61639.68163,5.1,False,Will the highest temperature in Denver be 64°F or higher on April 26?,https://polymarket.com/event/highest-temperature-in-denver-on-april-26-2026,https://www.wunderground.com/history/daily/us/co/aurora/KBKF
REJECT,edge_lt_12pts,Seattle,April 26,KSEA,NO,64,F,higher,20,0.0371,0.07,0.08,-0.0429,12529.917126999997,111431.89523,3.21,False,Will the highest temperature in Seattle be 64°F or higher on April 26?,https://polymarket.com/event/highest-temperature-in-seattle-on-april-26-2026,https://www.wunderground.com/history/daily/us/wa/seatac/KSEA
REJECT,"ask_too_high,edge_lt_12pts",Dallas,April 26,KDAL,YES,86,F,higher,31,0.8193,0.86,0.87,-0.0507,19609.083771,95108.43966,3.85,False,Will the highest temperature in Dallas be 86°F or higher on April 26?,https://polymarket.com/event/highest-temperature-in-dallas-on-april-26-2026,https://www.wunderground.com/history/daily/us/tx/dallas/KDAL
REJECT,edge_lt_12pts,Chongqing,April 27,ZUCK,YES,25,C,higher,21,0.0062,0.013,0.068,-0.0618,1673.5454,34616.99447,-0.84,False,Will the highest temperature in Chongqing be 25°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-chongqing-on-april-27-2026,https://www.wunderground.com/history/daily/cn/chongqing/ZUCK
REJECT,edge_lt_12pts,Jeddah,April 26,OEJN,YES,37,C,higher,34,0.0371,0.07,0.1,-0.0629,6606.640787999999,30166.68882,0.03,False,Will the highest temperature in Jeddah be 37°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-26-2026,https://www.wunderground.com/history/daily/sa/jeddah/OEJN
REJECT,edge_lt_12pts,Lagos,April 27,DNMM,YES,37,C,higher,33,0.0062,0.013,0.07,-0.0638,474.72493000000003,9451.0876,-3.92,False,Will the highest temperature in Lagos be 37°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-lagos-on-april-27-2026,https://www.wunderground.com/history/daily/ng/lagos/DNMM
REJECT,edge_lt_12pts,Dallas,April 27,KDAL,NO,88,F,higher,33,0.0609,0.078,0.133,-0.0721,8813.099011999997,53155.34944,-0.45,False,Will the highest temperature in Dallas be 88°F or higher on April 27?,https://polymarket.com/event/highest-temperature-in-dallas-on-april-27-2026,https://www.wunderground.com/history/daily/us/tx/dallas/KDAL
REJECT,edge_lt_12pts,Austin,April 26,KAUS,NO,86,F,higher,32,0.0519,0.07,0.128,-0.0761,13572.674833,108185.16666,0.1,False,Will the highest temperature in Austin be 86°F or higher on April 26?,https://polymarket.com/event/highest-temperature-in-austin-on-april-26-2026,https://www.wunderground.com/history/daily/us/tx/austin/KAUS
REJECT,edge_lt_12pts,Seattle,April 25,KSEA,NO,62,F,higher,19,0.0311,0.09,0.11,-0.0789,22491.13347,17780.57083,1.05,False,Will the highest temperature in Seattle be 62°F or higher on April 25?,https://polymarket.com/event/highest-temperature-in-seattle-on-april-25-2026,https://www.wunderground.com/history/daily/us/wa/seatac/KSEA
REJECT,"ask_too_high,edge_lt_12pts",Munich,April 27,EDDM,NO,22,C,higher,20,0.858,0.94,0.95,-0.092,5980.632009,33968.99022,-3.0,False,Will the highest temperature in Munich be 22°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-munich-on-april-27-2026,https://www.wunderground.com/history/daily/de/munich/EDDM
REJECT,"ask_too_high,edge_lt_12pts",San Francisco,April 26,KSFO,NO,66,F,higher,17,0.8751,0.965,0.968,-0.0929,11918.249667,64355.18012,-1.91,False,Will the highest temperature in San Francisco be 66°F or higher on April 26?,https://polymarket.com/event/highest-temperature-in-san-francisco-on-april-26-2026,https://www.wunderground.com/history/daily/us/ca/san-francisco/KSFO
REJECT,"ask_too_high,edge_lt_12pts",Houston,April 26,KHOU,YES,84,F,higher,30,0.8394,0.93,0.94,-0.1006,14452.786143,106037.73998,-2.17,False,Will the highest temperature in Houston be 84°F or higher on April 26?,https://polymarket.com/event/highest-temperature-in-houston-on-april-26-2026,https://www.wunderground.com/history/daily/us/tx/houston/KHOU
REJECT,"ask_too_high,edge_lt_12pts",Houston,April 27,KHOU,YES,86,F,higher,31,0.8193,0.9,0.92,-0.1007,4642.225614,55375.4924,-4.14,False,Will the highest temperature in Houston be 86°F or higher on April 27?,https://polymarket.com/event/highest-temperature-in-houston-on-april-27-2026,https://www.wunderground.com/history/daily/us/tx/houston/KHOU
REJECT,"ask_too_high,edge_lt_12pts",Panama City,April 25,MPMG,YES,31,C,higher,32,0.858,0.924,0.961,-0.103,16851.311388,4334.84703,-5.84,False,Will the highest temperature in Panama City be 31°C or higher on April 25?,https://polymarket.com/event/highest-temperature-in-panama-city-on-april-25-2026,https://www.wunderground.com/history/daily/pa/panama-city/MPMG
REJECT,edge_lt_12pts,Chicago,April 27,KORD,YES,72,F,higher,22,0.5158,0.56,0.63,-0.1142,5358.733620000001,38688.60451,-5.35,False,Will the highest temperature in Chicago be 72°F or higher on April 27?,https://polymarket.com/event/highest-temperature-in-chicago-on-april-27-2026,https://www.wunderground.com/history/daily/us/il/chicago/KORD
REJECT,"ask_too_high,edge_lt_12pts",Ankara,April 26,LTAC,NO,23,C,higher,21,0.858,0.98,0.99,-0.132,16156.203737999998,51351.78456,-4.97,False,Will the highest temperature in Ankara be 23°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-ankara-on-april-26-2026,https://www.wunderground.com/history/daily/tr/%C3%A7ubuk/LTAC
REJECT,"ask_too_high,edge_lt_12pts",Paris,April 26,LFPB,NO,25,C,higher,23,0.858,0.982,0.991,-0.133,21814.497463999996,58874.96376,-3.94,False,Will the highest temperature in Paris be 25°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-paris-on-april-26-2026,https://www.wunderground.com/history/daily/fr/bonneuil-en-france/LFPB
REJECT,"ask_too_high,edge_lt_12pts",Toronto,April 25,CYYZ,NO,11,C,higher,9,0.858,0.99,0.992,-0.134,25374.762183000006,3063.74157,-7.56,False,Will the highest temperature in Toronto be 11°C or higher on April 25?,https://polymarket.com/event/highest-temperature-in-toronto-on-april-25-2026,https://www.wunderground.com/history/daily/ca/mississauga/CYYZ
REJECT,"ask_too_high,edge_lt_12pts",Milan,April 26,LIMC,NO,29,C,higher,27,0.858,0.991,0.993,-0.135,17215.479558999996,53221.59055,-5.06,False,Will the highest temperature in Milan be 29°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-milan-on-april-26-2026,https://www.wunderground.com/history/daily/it/milan/LIMC
REJECT,"ask_too_high,edge_lt_12pts",Chicago,April 25,KORD,NO,62,F,higher,15,0.8394,0.98,0.988,-0.1486,88618.94887699997,10640.26323,-2.2,False,Will the highest temperature in Chicago be 62°F or higher on April 25?,https://polymarket.com/event/highest-temperature-in-chicago-on-april-25-2026,https://www.wunderground.com/history/daily/us/il/chicago/KORD
REJECT,edge_lt_12pts,Milan,April 27,LIMC,NO,26,C,higher,26,0.3605,0.5,0.53,-0.1695,4893.274649999999,42351.65705,-10.97,False,Will the highest temperature in Milan be 26°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-milan-on-april-27-2026,https://www.wunderground.com/history/daily/it/milan/LIMC
REJECT,edge_lt_12pts,Chengdu,April 26,ZUUU,YES,26,C,higher,26,0.6395,0.78,0.81,-0.1705,15336.885579,71498.31727,-8.98,False,Will the highest temperature in Chengdu be 26°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-chengdu-on-april-26-2026,https://www.wunderground.com/history/daily/cn/chengdu/ZUUU
REJECT,edge_lt_12pts,Karachi,April 26,OPKC,YES,37,C,higher,36,0.3605,0.5,0.54,-0.1795,8147.024672999999,22763.36695,-11.32,False,Will the highest temperature in Karachi be 37°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-26-2026,https://www.wunderground.com/history/daily/pk/karachi/OPKC
REJECT,"ask_too_high,edge_lt_12pts",Buenos Aires,April 27,SAEZ,NO,18,C,higher,17,0.6395,0.84,0.88,-0.2405,4786.294698000001,34550.27875,-18.09,False,Will the highest temperature in Buenos Aires be 18°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-buenos-aires-on-april-27-2026,https://www.wunderground.com/history/daily/ar/ezeiza/SAEZ
REJECT,edge_lt_12pts,Austin,April 27,KAUS,YES,92,F,higher,33,0.4842,0.64,0.76,-0.2758,14147.522092,53641.5008,-19.75,False,Will the highest temperature in Austin be 92°F or higher on April 27?,https://polymarket.com/event/highest-temperature-in-austin-on-april-27-2026,https://www.wunderground.com/history/daily/us/tx/austin/KAUS
REJECT,edge_lt_12pts,Jeddah,April 27,OEJN,YES,38,C,higher,35,0.0371,0.05,0.34,-0.3029,1383.290763,20089.15805,-25.02,False,Will the highest temperature in Jeddah be 38°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-jeddah-on-april-27-2026,https://www.wunderground.com/history/daily/sa/jeddah/OEJN
REJECT,"already_held,ask_too_high,edge_lt_12pts",Munich,April 26,EDDM,NO,21,C,higher,20,0.6395,0.957,0.985,-0.3455,20014.221064999998,56188.00083,-25.55,True,Will the highest temperature in Munich be 21°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-munich-on-april-26-2026,https://www.wunderground.com/history/daily/de/munich/EDDM
REJECT,edge_lt_12pts,Karachi,April 27,OPKC,YES,36,C,higher,34,0.142,0.48,0.6,-0.458,1877.381722,18088.49379,-40.9,False,Will the highest temperature in Karachi be 36°C or higher on April 27?,https://polymarket.com/event/highest-temperature-in-karachi-on-april-27-2026,https://www.wunderground.com/history/daily/pk/karachi/OPKC
REJECT,"already_held,edge_lt_12pts",Seoul,April 26,RKSI,YES,20,C,higher,18,0.142,0.7,0.75,-0.608,75938.66424099999,79553.68074,-45.8,True,Will the highest temperature in Seoul be 20°C or higher on April 26?,https://polymarket.com/event/highest-temperature-in-seoul-on-april-26-2026,https://www.wunderground.com/history/daily/kr/incheon/RKSI
